checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,12,0.8198359608650208,0.5113045573234558,"{1: 16, 2: 3, 10: 1, 11: 14, 3: 10, 5: 21, 0: 29, 4: 2, 7: 1, 9: 1, 8: 1, 6: 1}",9.03
13000,100,9,0.7713515758514404,0.6868526339530945,"{0: 65, 1: 12, 3: 9, 2: 2, 5: 1, 6: 2, 8: 5, 7: 3, 4: 1}",7.92
23000,100,4,0.7087252140045166,0.6988188028335571,"{0: 96, 3: 1, 2: 2, 1: 1}",6.39
33000,95,7,0.7746598124504089,0.7118775844573975,"{3: 6, 1: 69, 5: 2, 4: 2, 0: 9, 2: 3, 6: 4}",6.88
43000,96,10,0.7792256474494934,0.628113329410553,"{8: 11, 3: 49, 0: 17, 1: 5, 5: 1, 2: 5, 6: 2, 9: 2, 4: 3, 7: 1}",6.42
53000,100,8,0.8104387521743774,0.6696020364761353,"{4: 20, 6: 47, 1: 8, 5: 2, 0: 4, 7: 9, 2: 6, 3: 4}",6.51
63000,79,7,0.7587645649909973,0.6574442982673645,"{5: 1, 6: 50, 0: 12, 3: 1, 1: 8, 2: 4, 4: 3}",6.47
73000,72,5,0.7319973707199097,0.6267030239105225,"{1: 46, 0: 11, 3: 1, 2: 13, 4: 1}",6.72
83000,66,4,0.7130711674690247,0.6612715721130371,"{1: 55, 0: 2, 2: 8, 3: 1}",6.38
93000,69,3,0.7107204794883728,0.6656036972999573,"{0: 58, 2: 10, 1: 1}",6.50
103000,68,3,0.6999407410621643,0.6465486884117126,"{0: 56, 2: 11, 1: 1}",6.51
113000,50,2,0.6653599143028259,0.602421224117279,"{1: 41, 0: 9}",7.83
123000,47,1,0.6689002513885498,0.6689002513885498,{0: 47},6.39
133000,42,2,0.6658202409744263,0.6510978937149048,"{0: 40, 1: 2}",6.37
143000,42,3,0.6862674355506897,0.6196552515029907,"{0: 33, 1: 1, 2: 8}",6.84
