checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,6,0.43591806292533875,0.16516034305095673,"{0: 79, 5: 5, 3: 3, 1: 6, 4: 4, 2: 3}",7.03
13000,100,8,0.4791104793548584,0.15996889770030975,"{5: 71, 2: 13, 0: 6, 7: 1, 6: 4, 1: 2, 4: 2, 3: 1}",7.16
23000,56,8,0.7567033767700195,0.6345106363296509,"{6: 3, 7: 1, 2: 37, 5: 2, 4: 2, 0: 6, 3: 1, 1: 4}",7.83
33000,36,7,0.788733184337616,0.5360892415046692,"{2: 2, 0: 8, 5: 1, 1: 13, 3: 5, 4: 6, 6: 1}",6.38
43000,47,7,0.8045620918273926,0.5973637700080872,"{1: 2, 2: 14, 3: 1, 0: 15, 5: 8, 6: 5, 4: 2}",6.48
53000,30,7,0.807664692401886,0.5922409892082214,"{0: 9, 6: 2, 4: 3, 5: 1, 1: 3, 2: 11, 3: 1}",6.51
63000,36,5,0.8049271106719971,0.6336686015129089,"{0: 17, 4: 2, 2: 2, 1: 11, 3: 4}",6.39
73000,40,3,0.7364627122879028,0.6147170662879944,"{0: 22, 1: 2, 2: 16}",6.40
83000,38,3,0.6956813931465149,0.5860573053359985,"{0: 26, 1: 11, 2: 1}",6.39
93000,36,4,0.6950987577438354,0.49535423517227173,"{0: 18, 3: 1, 2: 13, 1: 4}",6.37
103000,16,4,0.7172099947929382,0.4735791087150574,"{1: 7, 0: 6, 2: 2, 3: 1}",6.37
113000,4,1,0.7306694388389587,0.7306694388389587,{0: 4},6.32
123000,3,2,0.7848904132843018,0.7116367220878601,"{1: 1, 0: 2}",6.44
133000,5,2,0.6819044351577759,0.48722565174102783,"{1: 2, 0: 3}",12.16
143000,1,1,nan,nan,{0: 1},8.24
