checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,4,0.27340903878211975,0.0,"{0: 80, 2: 1, 1: 18, 3: 1}",3.58
13000,100,1,1.1920928955078125e-07,1.1920928955078125e-07,{0: 100},2.27
23000,100,1,0.20991775393486023,0.20991775393486023,{0: 100},2.20
33000,100,1,0.21021197736263275,0.21021197736263275,{0: 100},2.24
43000,100,1,0.1960483193397522,0.1960483193397522,{0: 100},2.28
53000,100,1,0.19874195754528046,0.19874195754528046,{0: 100},2.24
63000,100,1,0.19647249579429626,0.19647249579429626,{0: 100},2.22
73000,100,1,0.19570738077163696,0.19570738077163696,{0: 100},2.29
83000,100,1,0.19684775173664093,0.19684775173664093,{0: 100},2.37
93000,100,1,0.19864043593406677,0.19864043593406677,{0: 100},2.17
103000,100,1,0.19728495180606842,0.19728495180606842,{0: 100},2.23
113000,100,1,0.0,0.0,{0: 100},2.20
123000,100,1,0.0,0.0,{0: 100},2.26
133000,100,1,0.0,0.0,{0: 100},2.40
143000,100,1,2.980232238769531e-07,2.980232238769531e-07,{0: 100},2.23
