checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,15,3,0.7981827259063721,0.6010604500770569,"{1: 5, 0: 9, 2: 1}",12.02
13000,24,5,0.773318886756897,0.45709842443466187,"{3: 6, 4: 2, 1: 9, 2: 4, 0: 3}",6.61
23000,17,5,0.7090340852737427,0.32472360134124756,"{4: 3, 0: 9, 2: 2, 1: 2, 3: 1}",6.60
33000,22,4,0.7447168827056885,0.3724730312824249,"{0: 5, 1: 9, 2: 5, 3: 3}",6.84
43000,51,4,0.6704545021057129,0.5814954042434692,"{0: 42, 3: 5, 1: 3, 2: 1}",6.77
53000,28,6,0.7591155767440796,0.5347791910171509,"{1: 15, 2: 4, 4: 3, 0: 2, 5: 1, 3: 3}",6.71
63000,26,5,0.7544121146202087,0.5839662551879883,"{1: 14, 4: 5, 2: 3, 3: 2, 0: 2}",7.46
73000,30,4,0.5970675945281982,0.34502995014190674,"{2: 3, 0: 20, 1: 6, 3: 1}",6.80
83000,43,4,0.6181818842887878,0.5562151670455933,"{0: 38, 1: 3, 2: 1, 3: 1}",6.47
93000,19,4,0.6610005497932434,0.43118974566459656,"{2: 4, 1: 2, 0: 12, 3: 1}",6.48
103000,8,2,0.6233918070793152,0.37174585461616516,"{1: 4, 0: 4}",6.38
113000,7,2,0.586073637008667,0.4898686707019806,"{0: 6, 1: 1}",6.44
123000,3,2,0.5854713320732117,0.10977363586425781,"{0: 2, 1: 1}",6.46
133000,5,2,0.39038655161857605,0.08253705501556396,"{0: 4, 1: 1}",6.27
143000,2,1,0.7254946231842041,0.7254946231842041,{0: 2},6.28
