checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,25,0.9077168107032776,0.2783529460430145,"{3: 7, 17: 13, 23: 1, 0: 13, 16: 1, 21: 1, 1: 3, 15: 1, 9: 3, 22: 2, 14: 9, 6: 7, 4: 2, 2: 8, 13: 1, 18: 5, 19: 2, 24: 1, 5: 4, 11: 2, 8: 4, 7: 3, 12: 3, 10: 3, 20: 1}",8.55
13000,56,8,0.7921770215034485,0.5886064171791077,"{6: 2, 0: 25, 2: 15, 7: 1, 5: 1, 1: 9, 3: 2, 4: 1}",8.39
23000,37,6,0.7400107383728027,0.3986779749393463,"{0: 18, 4: 1, 3: 13, 5: 1, 1: 3, 2: 1}",6.48
33000,23,6,0.7665417194366455,0.42289358377456665,"{2: 8, 4: 1, 0: 4, 1: 8, 5: 1, 3: 1}",6.45
43000,35,7,0.7434284090995789,0.20722512900829315,"{2: 7, 0: 9, 5: 13, 6: 1, 3: 1, 1: 3, 4: 1}",6.46
53000,37,7,0.7624343037605286,0.23575638234615326,"{0: 12, 2: 2, 6: 13, 4: 1, 3: 3, 1: 5, 5: 1}",6.31
63000,25,5,0.6503403782844543,0.09813077002763748,"{2: 13, 4: 1, 0: 7, 3: 1, 1: 3}",6.37
73000,23,5,0.6057677865028381,0.009242222644388676,"{0: 2, 2: 12, 3: 6, 1: 2, 4: 1}",6.49
83000,4,3,0.7556727528572083,0.0,"{1: 1, 0: 2, 2: 1}",6.37
93000,1,1,nan,nan,{0: 1},6.35
103000,1,1,nan,nan,{0: 1},6.49
