checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,7,0.7752555012702942,0.6496778130531311,"{0: 49, 4: 7, 1: 24, 6: 2, 2: 11, 5: 6, 3: 1}",8.12
13000,100,6,0.7937696576118469,0.6040704846382141,"{4: 29, 1: 30, 5: 14, 2: 18, 0: 7, 3: 2}",4.05
23000,100,4,0.7730122804641724,0.7027884125709534,"{2: 42, 1: 9, 3: 1, 0: 48}",3.61
33000,100,5,0.7658467888832092,0.7438923120498657,"{2: 5, 0: 86, 4: 2, 1: 6, 3: 1}",3.09
43000,100,3,0.7514780163764954,0.7436158657073975,"{0: 94, 2: 5, 1: 1}",3.23
53000,100,4,0.7651705145835876,0.7050341963768005,"{2: 22, 0: 66, 1: 5, 3: 7}",3.38
63000,100,6,0.7515977025032043,0.7185848355293274,"{0: 85, 1: 6, 4: 3, 3: 2, 2: 3, 5: 1}",4.02
73000,100,5,0.7857996225357056,0.7389122843742371,"{3: 2, 0: 69, 4: 11, 1: 17, 2: 1}",3.97
83000,100,6,0.7839290499687195,0.7444348335266113,"{0: 78, 1: 13, 4: 3, 3: 4, 5: 1, 2: 1}",6.39
93000,85,5,0.7798434495925903,0.7367533445358276,"{0: 67, 1: 14, 4: 1, 2: 2, 3: 1}",7.61
103000,74,4,0.7622581720352173,0.7051868438720703,"{1: 52, 3: 12, 0: 9, 2: 1}",6.46
113000,40,4,0.7527846097946167,0.712924599647522,"{0: 31, 1: 7, 3: 1, 2: 1}",6.44
123000,30,2,0.747251570224762,0.7045412063598633,"{0: 24, 1: 6}",6.46
133000,20,2,0.7202311754226685,0.6638244390487671,"{0: 15, 1: 5}",6.23
143000,22,2,0.7207061648368835,0.6868308782577515,"{0: 19, 1: 3}",6.46
