checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,45,6,0.5123259425163269,0.14408563077449799,"{3: 32, 1: 2, 0: 6, 4: 2, 5: 1, 2: 2}",11.93
13000,85,12,0.8305449485778809,0.5950470566749573,"{9: 8, 5: 2, 0: 23, 4: 14, 3: 5, 1: 21, 2: 4, 6: 2, 10: 2, 7: 2, 8: 1, 11: 1}",6.69
23000,100,14,0.8219596147537231,0.6468351483345032,"{7: 4, 9: 1, 2: 30, 1: 22, 6: 12, 0: 10, 4: 3, 12: 1, 13: 3, 8: 2, 3: 7, 5: 2, 10: 2, 11: 1}",6.16
33000,100,13,0.746193528175354,0.27983224391937256,"{6: 2, 7: 2, 4: 7, 12: 4, 3: 26, 0: 3, 1: 16, 5: 2, 2: 33, 11: 1, 9: 1, 10: 1, 8: 2}",5.19
43000,78,17,0.8533901572227478,0.6038092374801636,"{11: 2, 3: 9, 7: 2, 9: 6, 10: 2, 15: 2, 12: 4, 2: 13, 0: 3, 5: 6, 4: 17, 8: 3, 13: 1, 16: 2, 14: 1, 1: 2, 6: 3}",6.39
53000,70,21,0.8740135431289673,0.5318471789360046,"{2: 6, 5: 10, 12: 1, 3: 6, 14: 1, 4: 7, 7: 2, 16: 2, 0: 6, 18: 2, 17: 2, 8: 4, 19: 1, 1: 4, 6: 2, 9: 7, 15: 1, 13: 1, 11: 3, 10: 1, 20: 1}",6.47
63000,100,18,0.8705816864967346,0.5317549109458923,"{5: 10, 8: 3, 14: 6, 1: 6, 0: 16, 9: 4, 6: 9, 3: 9, 2: 10, 12: 4, 10: 3, 13: 7, 17: 1, 4: 4, 7: 4, 11: 2, 15: 1, 16: 1}",6.38
73000,93,17,0.8588878512382507,0.49202021956443787,"{5: 5, 7: 3, 13: 8, 2: 13, 6: 13, 1: 10, 8: 14, 3: 6, 9: 3, 4: 6, 14: 2, 0: 4, 15: 2, 16: 1, 10: 1, 12: 1, 11: 1}",6.45
83000,82,19,0.8637328743934631,0.5662794709205627,"{8: 2, 0: 2, 9: 3, 10: 2, 13: 6, 1: 5, 5: 15, 11: 7, 12: 7, 6: 10, 4: 3, 3: 2, 17: 2, 16: 2, 2: 3, 18: 3, 7: 6, 14: 1, 15: 1}",6.36
93000,82,20,0.8643566370010376,0.6213653087615967,"{4: 3, 1: 16, 10: 1, 11: 2, 0: 10, 5: 4, 9: 8, 14: 8, 2: 7, 16: 2, 19: 4, 7: 4, 6: 2, 12: 3, 17: 1, 18: 1, 3: 2, 15: 2, 13: 1, 8: 1}",6.43
103000,67,18,0.8512598872184753,0.5645434260368347,"{14: 13, 1: 13, 6: 4, 2: 4, 9: 2, 13: 2, 5: 7, 0: 5, 8: 2, 10: 1, 11: 2, 12: 1, 17: 4, 15: 1, 3: 2, 4: 2, 16: 1, 7: 1}",6.27
113000,60,16,0.8481988906860352,0.574497640132904,"{1: 13, 3: 10, 0: 15, 14: 1, 6: 4, 12: 1, 7: 3, 9: 2, 8: 2, 4: 2, 15: 1, 13: 1, 2: 2, 11: 1, 5: 1, 10: 1}",6.32
123000,46,13,0.8459097743034363,0.5782138109207153,"{3: 12, 0: 9, 1: 10, 5: 2, 10: 1, 8: 2, 4: 2, 6: 2, 11: 1, 12: 1, 9: 1, 7: 1, 2: 2}",7.74
133000,48,12,0.8213801980018616,0.532248318195343,"{0: 15, 8: 6, 3: 13, 1: 3, 4: 2, 6: 2, 9: 1, 11: 1, 2: 2, 10: 1, 7: 1, 5: 1}",6.85
143000,49,12,0.8222902417182922,0.5269990563392639,"{3: 13, 1: 9, 11: 1, 0: 14, 7: 2, 4: 3, 5: 1, 9: 1, 6: 1, 8: 1, 10: 1, 2: 2}",6.78
