checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,35,5,0.5941389203071594,0.10799950361251831,"{3: 17, 0: 12, 1: 2, 4: 1, 2: 3}",11.90
13000,23,5,0.75350421667099,0.6070895195007324,"{0: 15, 4: 4, 1: 2, 2: 1, 3: 1}",6.87
23000,62,9,0.7812047600746155,0.20834895968437195,"{2: 14, 7: 17, 3: 3, 0: 13, 5: 1, 1: 8, 6: 3, 4: 2, 8: 1}",6.85
33000,49,9,0.815360963344574,0.5406657457351685,"{4: 1, 0: 22, 2: 11, 1: 2, 7: 1, 6: 7, 5: 2, 8: 1, 3: 2}",6.82
43000,85,12,0.7338935136795044,0.3968190550804138,"{2: 48, 1: 3, 8: 8, 9: 2, 4: 10, 11: 1, 0: 7, 6: 1, 7: 1, 3: 2, 10: 1, 5: 1}",6.82
53000,99,11,0.6851093769073486,0.4044080674648285,"{0: 64, 3: 2, 5: 11, 8: 1, 6: 3, 4: 7, 1: 6, 7: 1, 2: 2, 9: 1, 10: 1}",6.79
63000,91,13,0.7195592522621155,0.24589774012565613,"{0: 45, 9: 10, 5: 5, 11: 1, 6: 2, 10: 9, 12: 2, 8: 2, 2: 6, 4: 4, 7: 1, 1: 2, 3: 2}",6.83
73000,78,11,0.721968948841095,0.21872785687446594,"{7: 36, 1: 13, 4: 3, 6: 8, 8: 1, 3: 8, 5: 2, 10: 2, 9: 1, 0: 2, 2: 2}",6.69
83000,98,13,0.6224184632301331,0.20492242276668549,"{5: 60, 7: 10, 4: 2, 3: 8, 0: 6, 11: 1, 6: 3, 2: 2, 12: 1, 1: 2, 10: 1, 9: 1, 8: 1}",6.79
93000,46,8,0.6705747246742249,0.2659819424152374,"{2: 3, 1: 8, 3: 25, 7: 1, 0: 5, 5: 2, 6: 1, 4: 1}",6.62
103000,33,8,0.7141801714897156,0.3713787794113159,"{0: 7, 3: 2, 2: 18, 6: 1, 5: 1, 1: 2, 7: 1, 4: 1}",6.65
113000,14,5,0.8012228608131409,0.6162280440330505,"{0: 2, 1: 8, 4: 2, 2: 1, 3: 1}",6.64
123000,10,6,0.8527145385742188,0.5090130567550659,"{5: 1, 2: 3, 0: 3, 4: 1, 3: 1, 1: 1}",6.56
133000,11,4,0.7802215814590454,0.5229098200798035,"{3: 1, 2: 5, 0: 4, 1: 1}",6.63
143000,11,5,0.8279697299003601,0.6138676404953003,"{4: 1, 1: 4, 0: 4, 2: 1, 3: 1}",6.65
