checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,62,9,0.80207359790802,0.3175812065601349,"{6: 8, 2: 21, 1: 4, 3: 9, 0: 3, 8: 13, 4: 1, 5: 2, 7: 1}",12.25
13000,3,2,0.5958737134933472,0.0,"{1: 1, 0: 2}",6.70
23000,22,2,0.5101200342178345,0.1325949728488922,"{0: 9, 1: 13}",6.42
33000,21,3,0.5243029594421387,3.973643192267673e-09,"{0: 4, 1: 13, 2: 4}",6.47
43000,65,4,0.3543097972869873,0.0851145088672638,"{0: 7, 1: 52, 2: 4, 3: 2}",6.47
53000,54,2,0.14650550484657288,0.08912134170532227,"{0: 52, 1: 2}",6.47
63000,52,1,0.0888461023569107,0.0888461023569107,{0: 52},6.55
73000,52,1,0.08751805871725082,0.08751805871725082,{0: 52},7.41
83000,52,1,0.09223685413599014,0.09223685413599014,{0: 52},6.30
93000,52,1,0.08945122361183167,0.08945122361183167,{0: 52},7.37
103000,13,1,0.0,0.0,{0: 13},6.39
113000,13,1,5.960464477539063e-08,5.960464477539063e-08,{0: 13},6.55
123000,13,1,0.0,0.0,{0: 13},8.98
133000,13,1,1.1920928955078125e-07,1.1920928955078125e-07,{0: 13},7.14
143000,13,1,0.0,0.0,{0: 13},6.35
