checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,20,0.898182213306427,0.4590311348438263,"{2: 4, 10: 6, 6: 2, 4: 8, 9: 18, 7: 7, 1: 12, 8: 5, 3: 5, 13: 3, 0: 11, 11: 2, 5: 3, 15: 1, 12: 3, 19: 4, 18: 2, 16: 1, 14: 1, 17: 2}",10.01
13000,43,7,0.7482485771179199,0.40520331263542175,"{2: 2, 6: 10, 3: 22, 0: 2, 1: 2, 4: 1, 5: 4}",7.91
23000,32,4,0.6186201572418213,0.4964280426502228,"{2: 3, 0: 26, 1: 2, 3: 1}",6.43
33000,37,6,0.673569917678833,0.4716671109199524,"{5: 6, 3: 1, 0: 25, 1: 2, 4: 1, 2: 2}",6.46
43000,34,4,0.667443037033081,0.25739943981170654,"{1: 7, 2: 1, 0: 12, 3: 14}",6.31
53000,21,4,0.6517656445503235,0.054197780787944794,"{0: 7, 2: 1, 3: 7, 1: 6}",6.42
63000,29,4,0.5958991646766663,0.10501006990671158,"{0: 7, 2: 1, 3: 7, 1: 14}",6.31
73000,22,5,0.6644102334976196,0.05115753784775734,"{0: 7, 3: 1, 4: 7, 2: 1, 1: 6}",6.25
83000,15,3,0.5552898049354553,0.07137081772089005,"{0: 7, 2: 1, 1: 7}",6.37
93000,5,1,0.0,0.0,{0: 5},6.33
103000,5,1,0.0,0.0,{0: 5},7.38
