checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,8,0.7858752012252808,0.6454605460166931,"{2: 6, 1: 29, 0: 51, 7: 3, 5: 3, 3: 3, 4: 3, 6: 2}",4.63
13000,100,5,0.7609186768531799,0.6261030435562134,"{1: 40, 2: 47, 3: 3, 0: 9, 4: 1}",3.54
23000,100,3,0.7191864848136902,0.626782238483429,"{2: 73, 1: 1, 0: 26}",4.06
33000,100,5,0.6682990789413452,0.5206149220466614,"{2: 26, 4: 1, 1: 69, 0: 3, 3: 1}",3.85
43000,100,4,0.688433051109314,0.4982772171497345,"{2: 11, 0: 65, 3: 1, 1: 23}",3.94
53000,100,3,0.6602280735969543,0.46949371695518494,"{0: 11, 1: 68, 2: 21}",2.90
63000,100,2,0.6685440540313721,0.5066564083099365,"{0: 37, 1: 63}",3.54
73000,100,2,0.7026130557060242,0.5669898390769958,"{0: 42, 1: 58}",3.14
83000,100,2,0.6226999759674072,0.5008366703987122,"{1: 75, 0: 25}",3.61
93000,100,2,0.5854517817497253,0.47801265120506287,"{1: 82, 0: 18}",3.55
103000,100,2,0.5387946963310242,0.4800172746181488,"{1: 91, 0: 9}",5.10
113000,85,2,0.5510433316230774,0.46435192227363586,"{1: 73, 0: 12}",7.98
123000,59,2,0.5157069563865662,0.43887558579444885,"{1: 52, 0: 7}",6.07
133000,50,1,0.5163099765777588,0.5163099765777588,{0: 50},5.93
143000,36,1,0.4891808331012726,0.4891808331012726,{0: 36},5.92
