checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,4,0.3859310448169708,0.3111462891101837,"{1: 93, 2: 1, 0: 4, 3: 2}",5.21
13000,67,6,0.7855328321456909,0.5040390491485596,"{1: 20, 0: 6, 4: 6, 3: 30, 2: 4, 5: 1}",9.21
23000,92,6,0.77712082862854,0.5440414547920227,"{1: 33, 0: 6, 2: 5, 4: 46, 3: 1, 5: 1}",6.08
33000,100,7,0.80399489402771,0.6048825979232788,"{2: 32, 0: 52, 1: 3, 5: 5, 3: 3, 4: 4, 6: 1}",5.57
43000,68,7,0.7624526023864746,0.5011385083198547,"{0: 23, 3: 35, 4: 3, 2: 2, 6: 2, 1: 2, 5: 1}",6.01
53000,57,3,0.7786120176315308,0.6218835115432739,"{1: 31, 0: 25, 2: 1}",6.07
63000,73,5,0.777468740940094,0.6402302980422974,"{0: 50, 1: 18, 3: 3, 4: 1, 2: 1}",5.89
73000,63,4,0.7731221914291382,0.6077397465705872,"{0: 42, 1: 4, 3: 16, 2: 1}",5.94
83000,47,4,0.7833952903747559,0.5533239841461182,"{1: 25, 2: 3, 0: 18, 3: 1}",5.90
93000,48,3,0.770431637763977,0.5643231272697449,"{1: 27, 2: 3, 0: 18}",5.94
103000,45,4,0.7318156957626343,0.5512515306472778,"{1: 30, 2: 1, 0: 13, 3: 1}",5.97
113000,29,3,0.6982225775718689,0.5149117708206177,"{0: 21, 1: 2, 2: 6}",6.06
123000,29,2,0.6982663869857788,0.5116168260574341,"{1: 19, 0: 10}",6.13
133000,29,2,0.6836003065109253,0.5246419310569763,"{1: 21, 0: 8}",5.97
143000,18,2,0.6426942348480225,0.506434977054596,"{1: 14, 0: 4}",6.30
