checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,8,0.8061614036560059,0.6778899431228638,"{6: 5, 0: 58, 7: 6, 3: 11, 2: 5, 1: 10, 4: 2, 5: 3}",11.78
13000,100,12,0.829095721244812,0.6136094331741333,"{8: 4, 4: 22, 6: 13, 2: 36, 0: 4, 3: 7, 7: 1, 5: 2, 1: 2, 9: 2, 10: 5, 11: 2}",2.77
23000,100,12,0.8335825204849243,0.6364660263061523,"{6: 9, 5: 19, 1: 35, 0: 19, 2: 3, 7: 1, 4: 2, 3: 2, 9: 2, 8: 1, 10: 5, 11: 2}",2.87
33000,100,8,0.8212814927101135,0.6070271134376526,"{2: 16, 0: 14, 7: 12, 3: 47, 4: 3, 5: 2, 6: 1, 1: 5}",2.66
43000,100,9,0.8330763578414917,0.6130361557006836,"{0: 13, 7: 10, 6: 10, 1: 16, 4: 39, 3: 2, 5: 2, 2: 3, 8: 5}",2.62
53000,100,7,0.8163319826126099,0.6355071663856506,"{4: 10, 0: 23, 5: 5, 1: 34, 2: 3, 3: 9, 6: 16}",2.37
63000,100,7,0.8012050986289978,0.689232349395752,"{5: 13, 0: 31, 2: 49, 3: 1, 6: 1, 4: 1, 1: 4}",2.41
73000,100,3,0.7574353814125061,0.7028285264968872,"{2: 35, 0: 64, 1: 1}",2.38
83000,100,2,0.7164711356163025,0.7083175778388977,"{0: 97, 1: 3}",2.52
93000,100,2,0.7100626230239868,0.7034385800361633,"{0: 98, 1: 2}",2.38
103000,100,3,0.7355546355247498,0.6770296096801758,"{0: 74, 2: 24, 1: 2}",2.52
113000,100,3,0.7069239020347595,0.6990174651145935,"{0: 98, 2: 1, 1: 1}",2.69
123000,100,3,0.71857088804245,0.706333577632904,"{0: 96, 1: 3, 2: 1}",2.52
133000,100,2,0.7339308261871338,0.6859526634216309,"{0: 80, 1: 20}",2.60
143000,100,5,0.7516329288482666,0.6695319414138794,"{0: 47, 1: 50, 3: 1, 4: 1, 2: 1}",2.50
