checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,6,0.7469208240509033,0.6759491562843323,"{1: 66, 3: 1, 0: 18, 2: 13, 4: 1, 5: 1}",10.09
13000,100,2,0.6753931641578674,0.6512454152107239,"{0: 92, 1: 8}",3.63
23000,100,3,0.38593459129333496,0.05380901321768761,"{1: 75, 2: 2, 0: 23}",1.62
33000,100,6,0.7805355787277222,0.5238972902297974,"{0: 55, 3: 30, 1: 3, 2: 3, 4: 6, 5: 3}",2.53
43000,100,7,0.7473334670066833,0.657586932182312,"{1: 73, 5: 1, 0: 8, 4: 7, 3: 3, 2: 6, 6: 2}",3.44
53000,100,5,0.7476903796195984,0.6917225122451782,"{4: 3, 0: 82, 1: 7, 2: 6, 3: 2}",4.00
63000,100,6,0.7594490647315979,0.6194717884063721,"{1: 48, 3: 36, 0: 6, 5: 5, 2: 3, 4: 2}",3.22
73000,100,4,0.7533257603645325,0.6737722754478455,"{0: 73, 1: 20, 3: 6, 2: 1}",3.01
83000,100,3,0.7328411340713501,0.685014009475708,"{0: 82, 1: 14, 2: 4}",3.65
93000,100,4,0.7208131551742554,0.6689199805259705,"{0: 82, 2: 13, 1: 4, 3: 1}",4.03
103000,100,3,0.7042154669761658,0.6705126166343689,"{0: 87, 1: 7, 2: 6}",4.77
113000,100,2,0.7002850770950317,0.6864653825759888,"{0: 94, 1: 6}",4.97
123000,100,2,0.68896484375,0.6708908677101135,"{1: 93, 0: 7}",4.98
133000,100,2,0.6800112724304199,0.6643708944320679,"{0: 95, 1: 5}",5.02
143000,100,1,0.6948003768920898,0.6948003768920898,{0: 100},5.11
