checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,82,7,0.6985827088356018,0.11200838536024094,"{6: 23, 1: 5, 0: 4, 2: 10, 5: 2, 4: 1, 3: 37}",12.09
13000,32,11,0.8667948246002197,0.3126818537712097,"{0: 5, 8: 1, 6: 1, 7: 4, 4: 6, 3: 4, 2: 2, 1: 4, 5: 2, 10: 1, 9: 2}",6.50
23000,27,9,0.8259910345077515,0.6240987181663513,"{0: 13, 3: 3, 4: 1, 2: 2, 5: 1, 7: 1, 6: 2, 8: 1, 1: 3}",6.30
33000,29,8,0.8226982951164246,0.5504871010780334,"{0: 8, 7: 3, 2: 6, 5: 2, 3: 3, 6: 3, 1: 3, 4: 1}",6.31
43000,26,6,0.8182471394538879,0.5577927231788635,"{5: 2, 0: 8, 1: 6, 4: 3, 3: 3, 2: 4}",6.34
53000,23,7,0.8330827355384827,0.5890053510665894,"{6: 1, 0: 9, 1: 5, 3: 2, 2: 2, 5: 1, 4: 3}",6.37
63000,27,8,0.8097566962242126,0.22698621451854706,"{0: 5, 3: 4, 1: 9, 5: 2, 2: 3, 7: 1, 4: 1, 6: 2}",6.37
73000,12,5,0.8493010997772217,0.638122022151947,"{2: 2, 1: 2, 0: 5, 4: 1, 3: 2}",6.31
83000,15,8,0.8457353115081787,0.6513227820396423,"{5: 1, 0: 5, 1: 3, 7: 1, 6: 1, 2: 1, 3: 2, 4: 1}",6.28
93000,10,5,0.7949137091636658,0.38417112827301025,"{1: 4, 3: 1, 0: 3, 2: 1, 4: 1}",6.43
103000,11,3,0.6343560814857483,0.33547618985176086,"{1: 7, 0: 3, 2: 1}",6.29
113000,10,5,0.7925938963890076,0.38959914445877075,"{1: 4, 4: 1, 2: 1, 3: 1, 0: 3}",6.40
123000,8,3,0.6742123961448669,0.334194153547287,"{1: 5, 2: 1, 0: 2}",6.37
133000,10,4,0.6910337805747986,0.29215002059936523,"{1: 6, 2: 1, 3: 1, 0: 2}",6.30
143000,9,4,0.7283269166946411,0.325640469789505,"{1: 5, 2: 1, 3: 1, 0: 2}",6.30
