checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,11,0.8104888796806335,0.674354612827301,"{1: 13, 7: 8, 2: 56, 6: 10, 0: 3, 10: 1, 8: 1, 9: 1, 5: 1, 4: 4, 3: 2}",10.58
13000,30,2,0.7846890091896057,0.7127179503440857,"{0: 18, 1: 12}",6.40
23000,17,3,0.7798813581466675,0.6904186606407166,"{0: 9, 2: 7, 1: 1}",6.07
33000,31,4,0.7933947443962097,0.6841631531715393,"{0: 10, 1: 14, 3: 6, 2: 1}",6.01
43000,20,3,0.7695789337158203,0.677583634853363,"{1: 9, 0: 10, 2: 1}",5.94
53000,19,2,0.749896764755249,0.6620237231254578,"{1: 10, 0: 9}",5.90
63000,18,2,0.7421901226043701,0.6322985887527466,"{1: 8, 0: 10}",6.16
73000,14,2,0.7415639162063599,0.6778600811958313,"{0: 11, 1: 3}",5.99
83000,13,2,0.7200080156326294,0.6280878782272339,"{0: 9, 1: 4}",5.87
93000,15,2,0.6934286952018738,0.5662859082221985,"{0: 9, 1: 6}",5.93
103000,16,2,0.6758803129196167,0.5359569191932678,"{0: 9, 1: 7}",5.90
113000,10,2,0.6611810326576233,0.466104656457901,"{0: 4, 1: 6}",5.86
123000,8,2,0.6391102075576782,0.4518391191959381,"{0: 3, 1: 5}",6.09
133000,9,1,0.6023927330970764,0.6023927330970764,{0: 9},5.80
143000,9,2,0.6905527114868164,0.49460136890411377,"{0: 4, 1: 5}",5.99
