checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,81,10,0.8120206594467163,0.5998441576957703,"{0: 3, 6: 38, 9: 2, 1: 11, 2: 4, 7: 6, 8: 4, 3: 9, 4: 2, 5: 2}",12.18
13000,99,7,0.7891404032707214,0.596032440662384,"{0: 30, 4: 25, 3: 2, 1: 19, 2: 2, 6: 20, 5: 1}",6.75
23000,86,6,0.7765920162200928,0.6456695199012756,"{3: 12, 2: 4, 5: 2, 0: 47, 1: 14, 4: 7}",6.46
33000,100,7,0.8033434152603149,0.6408248543739319,"{1: 19, 3: 23, 2: 7, 0: 43, 6: 4, 5: 3, 4: 1}",6.16
43000,100,7,0.8069319725036621,0.6506905555725098,"{5: 12, 3: 4, 1: 17, 2: 19, 6: 40, 0: 4, 4: 4}",6.05
53000,100,6,0.8021653890609741,0.696556031703949,"{2: 46, 0: 39, 3: 2, 5: 9, 1: 2, 4: 2}",5.89
63000,87,6,0.7895840406417847,0.6544293165206909,"{4: 7, 0: 4, 1: 30, 3: 43, 2: 2, 5: 1}",6.40
73000,63,5,0.7894024848937988,0.666578471660614,"{0: 27, 1: 11, 4: 23, 3: 1, 2: 1}",6.41
83000,57,3,0.7346038222312927,0.629883348941803,"{1: 12, 0: 41, 2: 4}",6.41
93000,36,3,0.7084024548530579,0.6049365401268005,"{0: 10, 1: 25, 2: 1}",6.47
103000,16,2,0.6988849639892578,0.5380191802978516,"{0: 5, 1: 11}",6.73
113000,20,1,0.559759259223938,0.559759259223938,{0: 20},6.38
123000,8,1,0.5875722765922546,0.5875722765922546,{0: 8},6.37
133000,7,1,0.3697255253791809,0.3697255253791809,{0: 7},6.45
143000,3,1,0.05595626309514046,0.05595626309514046,{0: 3},6.28
