checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,13,0.8088334798812866,0.4521366357803345,"{1: 32, 4: 3, 0: 31, 11: 1, 5: 6, 8: 5, 6: 3, 7: 2, 3: 4, 12: 9, 2: 2, 10: 1, 9: 1}",7.20
13000,100,7,0.7551087737083435,0.6419647336006165,"{1: 55, 2: 28, 6: 3, 0: 6, 5: 4, 4: 2, 3: 2}",7.48
23000,100,4,0.7446402311325073,0.6509035229682922,"{2: 55, 1: 41, 3: 2, 0: 2}",5.79
33000,100,10,0.7786104083061218,0.5408033132553101,"{6: 4, 1: 4, 7: 9, 4: 38, 3: 3, 0: 24, 2: 13, 8: 3, 5: 1, 9: 1}",6.07
43000,63,7,0.817618191242218,0.6512326598167419,"{3: 9, 2: 22, 1: 16, 6: 3, 0: 4, 4: 7, 5: 2}",8.00
53000,59,12,0.8397418856620789,0.5360545516014099,"{9: 9, 6: 10, 3: 3, 2: 14, 4: 5, 5: 4, 10: 3, 11: 1, 0: 4, 1: 2, 8: 2, 7: 2}",6.39
63000,54,15,0.8597008585929871,0.5707752704620361,"{9: 3, 5: 16, 14: 8, 4: 3, 2: 2, 10: 1, 1: 5, 6: 2, 7: 1, 3: 2, 8: 2, 12: 3, 11: 1, 0: 4, 13: 1}",6.50
73000,76,17,0.8735879063606262,0.44379693269729614,"{9: 5, 0: 14, 4: 4, 7: 11, 13: 10, 16: 1, 5: 3, 12: 1, 15: 4, 14: 3, 6: 2, 11: 1, 2: 6, 8: 2, 3: 3, 10: 1, 1: 5}",6.49
83000,71,14,0.8540070652961731,0.4981527626514435,"{7: 7, 5: 12, 1: 9, 2: 18, 13: 3, 9: 3, 3: 3, 8: 3, 11: 1, 0: 2, 10: 5, 4: 2, 12: 1, 6: 2}",6.54
93000,76,16,0.8297258019447327,0.3872600793838501,"{5: 4, 0: 4, 1: 18, 2: 22, 14: 1, 11: 4, 6: 2, 15: 2, 7: 3, 13: 1, 8: 1, 3: 3, 4: 3, 9: 5, 10: 2, 12: 1}",6.46
103000,54,13,0.815897524356842,0.40043678879737854,"{11: 1, 0: 19, 2: 8, 5: 3, 9: 1, 7: 1, 8: 2, 4: 2, 1: 8, 10: 3, 6: 1, 3: 3, 12: 2}",6.35
113000,39,7,0.8078914880752563,0.5016776323318481,"{4: 8, 0: 15, 5: 2, 2: 8, 3: 1, 1: 3, 6: 2}",6.38
123000,30,7,0.8328521847724915,0.5336415767669678,"{3: 9, 2: 7, 0: 4, 6: 3, 4: 1, 1: 3, 5: 3}",6.29
133000,29,7,0.8179159164428711,0.36786985397338867,"{3: 5, 5: 8, 2: 3, 6: 4, 0: 2, 1: 3, 4: 4}",6.35
143000,28,7,0.7821714878082275,0.22176313400268555,"{6: 5, 0: 3, 5: 9, 2: 4, 3: 2, 4: 2, 1: 3}",6.25
