checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,84,12,0.8381166458129883,0.45129522681236267,"{1: 17, 6: 7, 0: 13, 5: 2, 7: 9, 8: 3, 2: 15, 4: 5, 10: 8, 9: 1, 3: 3, 11: 1}",12.33
13000,51,6,0.7691283226013184,0.5483378171920776,"{4: 4, 2: 13, 5: 5, 0: 23, 1: 5, 3: 1}",6.65
23000,49,5,0.7186906337738037,0.5809543132781982,"{4: 29, 0: 15, 2: 1, 3: 2, 1: 2}",7.71
33000,40,3,0.689386785030365,0.618735134601593,"{0: 33, 1: 5, 2: 2}",6.78
43000,58,6,0.7473689317703247,0.6629331111907959,"{1: 9, 0: 44, 2: 2, 4: 1, 3: 1, 5: 1}",6.43
53000,72,9,0.7744020223617554,0.657092273235321,"{3: 5, 2: 46, 4: 2, 1: 7, 8: 3, 0: 3, 6: 4, 5: 1, 7: 1}",6.81
63000,61,9,0.7594549059867859,0.6488413214683533,"{8: 2, 2: 4, 0: 43, 3: 5, 5: 1, 4: 2, 1: 2, 7: 1, 6: 1}",6.45
73000,65,6,0.7763538956642151,0.6708212494850159,"{3: 5, 5: 5, 1: 4, 4: 44, 0: 5, 2: 2}",6.59
83000,63,7,0.7769914865493774,0.6398406624794006,"{0: 6, 2: 3, 4: 38, 1: 9, 6: 4, 3: 2, 5: 1}",6.65
93000,50,8,0.7604346871376038,0.6478081941604614,"{7: 2, 1: 5, 2: 34, 6: 3, 0: 2, 4: 1, 3: 2, 5: 1}",6.52
103000,40,9,0.7609354853630066,0.5549572706222534,"{3: 3, 1: 4, 5: 24, 2: 2, 7: 1, 0: 3, 6: 1, 8: 1, 4: 1}",6.51
113000,36,5,0.72007817029953,0.5821906924247742,"{2: 2, 0: 8, 1: 24, 3: 1, 4: 1}",6.37
123000,34,5,0.7361538410186768,0.5780199766159058,"{4: 3, 0: 8, 1: 21, 2: 1, 3: 1}",6.70
133000,37,5,0.7375531196594238,0.6444190740585327,"{4: 2, 1: 5, 0: 28, 2: 1, 3: 1}",6.47
143000,34,5,0.74314945936203,0.6131274700164795,"{3: 2, 4: 5, 1: 24, 2: 1, 0: 2}",6.36
