checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,6,0.7868006229400635,0.6898364424705505,"{2: 51, 0: 24, 1: 20, 4: 3, 5: 1, 3: 1}",10.10
13000,100,7,0.7915443778038025,0.6755895018577576,"{2: 48, 1: 38, 0: 2, 4: 2, 3: 3, 6: 4, 5: 3}",4.87
23000,88,2,0.7606892585754395,0.740959107875824,"{0: 79, 1: 9}",7.59
33000,100,3,0.71754390001297,0.6513616442680359,"{2: 73, 0: 20, 1: 7}",4.23
43000,100,3,0.7558174729347229,0.6384190320968628,"{2: 58, 1: 20, 0: 22}",6.17
53000,100,4,0.7358176708221436,0.6124628782272339,"{1: 63, 0: 13, 3: 14, 2: 10}",5.51
63000,91,4,0.7262287139892578,0.6282532215118408,"{1: 65, 2: 18, 3: 1, 0: 7}",6.58
73000,87,3,0.7157154679298401,0.6382842659950256,"{2: 62, 0: 21, 1: 4}",6.39
83000,62,2,0.6986943483352661,0.690851092338562,"{0: 60, 1: 2}",6.53
93000,55,2,0.7026883363723755,0.6962039470672607,"{0: 54, 1: 1}",6.28
103000,39,2,0.705878734588623,0.6848311424255371,"{0: 36, 1: 3}",6.35
113000,14,2,0.7321280241012573,0.706089437007904,"{0: 13, 1: 1}",6.27
123000,11,3,0.7621477842330933,0.7036658525466919,"{0: 8, 1: 2, 2: 1}",6.38
133000,6,3,0.7690839171409607,0.648461639881134,"{2: 1, 0: 4, 1: 1}",6.28
143000,10,3,0.7596547603607178,0.6922021508216858,"{2: 1, 0: 8, 1: 1}",6.29
