checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,9,0.7925472259521484,0.6774219870567322,"{1: 4, 4: 21, 3: 5, 8: 48, 7: 7, 0: 9, 2: 4, 6: 1, 5: 1}",6.95
13000,100,6,0.8015775680541992,0.70256507396698,"{0: 32, 4: 18, 1: 37, 2: 10, 5: 2, 3: 1}",2.77
23000,100,3,0.7691259384155273,0.7259963154792786,"{0: 62, 2: 36, 1: 2}",2.59
33000,100,2,0.7327991724014282,0.7296348214149475,"{0: 98, 1: 2}",2.90
43000,100,2,0.7174521684646606,0.7122306823730469,"{0: 97, 1: 3}",2.62
53000,100,1,0.7069413661956787,0.7069413661956787,{0: 100},2.40
63000,100,3,0.7085750102996826,0.7014901041984558,"{0: 97, 2: 2, 1: 1}",2.85
73000,100,3,0.7440823316574097,0.6880101561546326,"{0: 69, 2: 30, 1: 1}",2.61
83000,100,6,0.753900945186615,0.6925427317619324,"{0: 68, 3: 17, 4: 2, 1: 8, 5: 1, 2: 4}",2.66
93000,100,2,0.7484079003334045,0.6953992247581482,"{0: 63, 1: 37}",2.85
103000,100,1,0.7055745720863342,0.7055745720863342,{0: 100},2.94
113000,100,2,0.7138171792030334,0.7086023688316345,"{0: 98, 1: 2}",3.11
123000,100,1,0.6976329684257507,0.6976329684257507,{0: 100},3.26
133000,100,3,0.684314489364624,0.6756627559661865,"{0: 97, 2: 2, 1: 1}",4.11
143000,100,3,0.6704151034355164,0.6560528874397278,"{0: 96, 1: 2, 2: 2}",4.92
