checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,10,0.7717309594154358,0.46985355019569397,"{4: 20, 9: 2, 5: 1, 0: 4, 1: 2, 2: 8, 6: 12, 3: 7, 7: 43, 8: 1}",6.64
13000,100,5,0.7548151612281799,0.6013064384460449,"{1: 3, 2: 25, 3: 5, 0: 64, 4: 3}",5.32
23000,100,6,0.6192453503608704,0.4709016978740692,"{4: 2, 2: 9, 0: 4, 1: 77, 5: 7, 3: 1}",4.50
33000,100,4,0.6753123998641968,0.5664448738098145,"{2: 78, 1: 12, 3: 1, 0: 9}",3.74
43000,100,3,0.7070941925048828,0.5907120704650879,"{0: 30, 1: 68, 2: 2}",3.44
53000,100,4,0.6988292932510376,0.5660850405693054,"{0: 20, 1: 4, 3: 73, 2: 3}",3.35
63000,100,2,0.6458935141563416,0.4732663333415985,"{0: 30, 1: 70}",3.38
73000,100,2,0.664258599281311,0.5187274217605591,"{0: 27, 1: 73}",3.92
83000,100,2,0.6777657270431519,0.5497965812683105,"{0: 27, 1: 73}",4.09
93000,100,2,0.6921356916427612,0.5453689098358154,"{0: 35, 1: 65}",4.58
103000,93,2,0.7326549291610718,0.5917995572090149,"{1: 51, 0: 42}",8.71
113000,41,2,0.6696319580078125,0.4988570511341095,"{0: 28, 1: 13}",6.44
123000,42,2,0.6222972869873047,0.42022705078125,"{0: 27, 1: 15}",6.38
133000,42,2,0.5958155393600464,0.4288147985935211,"{1: 32, 0: 10}",6.50
143000,32,2,0.5972995162010193,0.4029817581176758,"{1: 23, 0: 9}",6.35
