checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,4,0.7473906874656677,0.6208228468894958,"{1: 39, 3: 4, 0: 55, 2: 2}",10.70
13000,100,1,0.6442900896072388,0.6442900896072388,{0: 100},3.39
23000,100,3,0.6543647646903992,0.6329879760742188,"{0: 95, 1: 3, 2: 2}",5.09
33000,100,2,0.5934189558029175,0.5566754937171936,"{0: 92, 1: 8}",6.38
43000,100,1,0.5651950240135193,0.5651950240135193,{0: 100},5.38
53000,98,1,0.5918336510658264,0.5918336510658264,{0: 98},6.00
63000,89,1,0.559654951095581,0.559654951095581,{0: 89},6.04
73000,93,1,0.5575241446495056,0.5575241446495056,{0: 93},5.98
83000,85,1,0.5297854542732239,0.5297854542732239,{0: 85},5.93
93000,80,1,0.5214182138442993,0.5214182138442993,{0: 80},6.20
103000,73,1,0.5139504671096802,0.5139504671096802,{0: 73},6.58
113000,63,1,0.5019481778144836,0.5019481778144836,{0: 63},6.07
123000,64,1,0.49821940064430237,0.49821940064430237,{0: 64},6.36
133000,61,1,0.49041131138801575,0.49041131138801575,{0: 61},6.15
143000,64,1,0.5216877460479736,0.5216877460479736,{0: 64},6.15
