checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,7,4,0.7448348999023438,0.21762816607952118,"{2: 1, 0: 2, 1: 3, 3: 1}",11.92
13000,61,11,0.8100696802139282,0.41822075843811035,"{6: 10, 3: 8, 4: 21, 1: 2, 2: 10, 0: 4, 9: 1, 8: 2, 5: 1, 7: 1, 10: 1}",6.67
23000,35,8,0.7703964114189148,0.4453427493572235,"{7: 2, 3: 8, 1: 4, 0: 17, 6: 1, 4: 1, 5: 1, 2: 1}",6.44
33000,21,5,0.6914596557617188,0.2387528121471405,"{3: 2, 4: 11, 0: 2, 2: 4, 1: 2}",6.44
43000,7,3,0.8383262157440186,0.686248779296875,"{2: 2, 1: 2, 0: 3}",6.36
53000,12,6,0.8376495838165283,0.7535479068756104,"{3: 1, 0: 6, 5: 1, 1: 2, 4: 1, 2: 1}",6.36
63000,14,5,0.8336251974105835,0.6703910231590271,"{1: 3, 2: 5, 0: 3, 4: 2, 3: 1}",6.32
73000,31,7,0.6409810185432434,0.35545584559440613,"{0: 5, 1: 20, 5: 1, 3: 2, 6: 1, 4: 1, 2: 1}",6.44
83000,5,3,0.8254547119140625,0.7642857432365417,"{0: 3, 2: 1, 1: 1}",6.30
93000,8,4,0.6629871129989624,0.32684046030044556,"{0: 5, 3: 1, 1: 1, 2: 1}",6.39
103000,3,2,0.5568346977233887,0.03201049566268921,"{0: 2, 1: 1}",6.35
113000,2,2,0.8443850874900818,nan,"{1: 1, 0: 1}",6.40
123000,3,2,0.7836596965789795,0.6859251856803894,"{0: 2, 1: 1}",6.35
133000,1,1,nan,nan,{0: 1},6.41
143000,1,1,nan,nan,{0: 1},6.30
