checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,8,0.8170980215072632,0.6939308643341064,"{2: 37, 0: 31, 6: 11, 1: 7, 5: 2, 3: 10, 7: 1, 4: 1}",6.09
13000,100,12,0.8451424241065979,0.6297215223312378,"{11: 13, 9: 2, 4: 8, 8: 4, 6: 1, 0: 41, 5: 2, 10: 5, 7: 4, 1: 13, 2: 3, 3: 4}",3.21
23000,100,11,0.8346573114395142,0.6010013222694397,"{1: 19, 3: 34, 0: 17, 6: 3, 2: 6, 4: 3, 10: 10, 7: 1, 9: 4, 5: 2, 8: 1}",4.34
33000,100,10,0.8262390494346619,0.6655316352844238,"{1: 42, 3: 22, 5: 1, 0: 5, 2: 2, 9: 12, 7: 10, 4: 4, 8: 1, 6: 1}",6.46
43000,100,5,0.79128098487854,0.5092978477478027,"{1: 44, 0: 18, 4: 5, 3: 22, 2: 11}",3.20
53000,100,3,0.5314381122589111,0.10911960899829865,"{1: 66, 0: 27, 2: 7}",2.29
63000,100,3,0.4831601083278656,0.1163078248500824,"{0: 30, 1: 69, 2: 1}",2.16
73000,100,2,0.4962919354438782,0.1506965458393097,"{1: 66, 0: 34}",2.40
83000,100,3,0.5050268173217773,0.1261645257472992,"{1: 66, 0: 31, 2: 3}",2.42
93000,100,4,0.6012074947357178,0.20369958877563477,"{3: 56, 0: 38, 1: 5, 2: 1}",3.13
103000,100,3,0.32769253849983215,0.026379419490695,"{1: 81, 0: 16, 2: 3}",2.29
113000,100,3,0.2974816560745239,0.016840612515807152,"{1: 83, 2: 13, 0: 4}",2.40
123000,100,2,0.22079037129878998,0.012952059507369995,"{1: 88, 0: 12}",2.23
133000,100,2,0.1823425590991974,0.00858272798359394,"{1: 90, 0: 10}",3.02
143000,100,2,0.20087318122386932,0.010546405799686909,"{1: 89, 0: 11}",2.66
