checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,11,0.8136164546012878,0.62199467420578,"{3: 4, 0: 44, 1: 4, 2: 9, 8: 2, 7: 12, 10: 2, 4: 17, 6: 2, 5: 3, 9: 1}",9.30
13000,95,4,0.7154846787452698,0.6873663067817688,"{1: 7, 0: 84, 2: 3, 3: 1}",8.25
23000,100,1,0.6332200169563293,0.6332200169563293,{0: 100},6.46
33000,100,2,0.6413644552230835,0.6127623915672302,"{0: 92, 1: 8}",6.28
43000,100,1,0.6148980259895325,0.6148980259895325,{0: 100},5.62
53000,100,2,0.6614042520523071,0.6510862112045288,"{0: 97, 1: 3}",6.06
63000,100,4,0.6660389304161072,0.6297313570976257,"{1: 91, 3: 1, 2: 6, 0: 2}",6.01
73000,100,3,0.6315181851387024,0.5126612186431885,"{2: 74, 0: 2, 1: 24}",6.11
83000,100,3,0.6167204976081848,0.5669485926628113,"{0: 89, 1: 10, 2: 1}",5.93
93000,82,2,0.512565016746521,0.4826851785182953,"{1: 78, 0: 4}",6.37
103000,63,1,0.4968019127845764,0.4968019127845764,{0: 63},7.50
113000,66,3,0.4664025902748108,0.437843918800354,"{0: 64, 2: 1, 1: 1}",6.47
123000,53,3,0.4871961176395416,0.4373284578323364,"{0: 50, 2: 1, 1: 2}",6.44
133000,45,3,0.4727132022380829,0.4272608160972595,"{0: 43, 2: 1, 1: 1}",6.44
143000,32,2,0.500794529914856,0.4363628625869751,"{1: 29, 0: 3}",6.36
