checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,6,0.7721651792526245,0.60990971326828,"{2: 23, 5: 12, 4: 41, 1: 15, 0: 4, 3: 5}",11.48
13000,70,8,0.8141289949417114,0.6144254207611084,"{1: 29, 0: 15, 2: 6, 6: 2, 5: 2, 3: 8, 4: 5, 7: 3}",6.92
23000,57,11,0.8285594582557678,0.5634572505950928,"{6: 3, 2: 14, 10: 5, 8: 3, 0: 10, 5: 5, 1: 5, 9: 3, 4: 6, 7: 1, 3: 2}",6.38
33000,52,7,0.8152175545692444,0.6373275518417358,"{2: 5, 4: 2, 0: 19, 1: 11, 3: 9, 6: 3, 5: 3}",6.42
43000,49,10,0.8392185568809509,0.5170953869819641,"{2: 5, 0: 6, 8: 1, 5: 14, 9: 8, 4: 3, 7: 6, 3: 3, 1: 2, 6: 1}",6.43
53000,57,10,0.8290380239486694,0.545110821723938,"{1: 8, 8: 2, 2: 7, 0: 2, 5: 9, 4: 5, 9: 1, 7: 5, 3: 3, 6: 15}",6.45
63000,48,9,0.8289017081260681,0.47213008999824524,"{0: 6, 5: 7, 8: 4, 6: 1, 3: 10, 1: 2, 7: 4, 4: 7, 2: 7}",6.31
73000,19,6,0.8257807493209839,0.5863040685653687,"{5: 1, 3: 2, 1: 5, 0: 7, 4: 2, 2: 2}",6.38
83000,10,4,0.7602647542953491,0.46333780884742737,"{2: 2, 0: 4, 1: 3, 3: 1}",6.29
93000,3,2,0.7951343655586243,0.7614495754241943,"{0: 2, 1: 1}",6.36
103000,3,2,0.8564092516899109,0.7117894887924194,"{1: 1, 0: 2}",6.35
