checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,3,0.5377236008644104,0.5230483412742615,"{0: 98, 2: 1, 1: 1}",5.87
13000,100,10,0.8548123836517334,0.5269375443458557,"{7: 10, 5: 23, 1: 11, 8: 12, 0: 12, 3: 2, 4: 11, 6: 6, 9: 2, 2: 11}",8.53
23000,100,13,0.8359602093696594,0.5293818712234497,"{9: 6, 0: 25, 8: 7, 1: 3, 5: 13, 7: 3, 11: 15, 4: 10, 3: 10, 12: 2, 6: 1, 10: 1, 2: 4}",6.79
33000,100,17,0.8632984161376953,0.5233755111694336,"{4: 4, 6: 3, 3: 21, 14: 12, 12: 4, 1: 12, 7: 2, 10: 5, 2: 11, 13: 4, 15: 1, 9: 1, 5: 6, 0: 9, 11: 1, 8: 2, 16: 2}",6.72
43000,100,19,0.8796570897102356,0.5217450261116028,"{2: 9, 15: 5, 7: 9, 1: 16, 6: 15, 5: 6, 11: 2, 16: 8, 3: 5, 13: 3, 0: 2, 4: 5, 14: 1, 8: 7, 18: 1, 12: 1, 9: 3, 10: 1, 17: 1}",5.62
53000,100,16,0.8671966791152954,0.4666459262371063,"{2: 17, 1: 19, 3: 2, 5: 9, 15: 1, 13: 8, 4: 5, 10: 2, 14: 5, 0: 8, 12: 1, 11: 14, 7: 1, 9: 1, 6: 4, 8: 3}",6.37
63000,100,17,0.8424240350723267,0.33103665709495544,"{6: 19, 3: 8, 14: 21, 2: 5, 8: 3, 4: 3, 12: 4, 13: 1, 5: 12, 7: 4, 0: 8, 16: 2, 1: 2, 9: 3, 15: 1, 10: 3, 11: 1}",6.42
73000,90,15,0.8550238609313965,0.4746827185153961,"{1: 13, 10: 27, 2: 8, 9: 3, 7: 3, 8: 1, 14: 6, 5: 3, 0: 5, 6: 3, 4: 6, 12: 2, 3: 7, 13: 2, 11: 1}",6.33
83000,75,17,0.8385489583015442,0.22434094548225403,"{5: 4, 3: 7, 0: 6, 10: 20, 7: 8, 12: 2, 6: 2, 4: 6, 16: 4, 2: 2, 1: 2, 8: 2, 11: 3, 15: 3, 14: 2, 13: 1, 9: 1}",6.39
93000,55,16,0.8329126834869385,0.23351861536502838,"{5: 3, 4: 4, 1: 8, 8: 16, 14: 2, 2: 5, 10: 2, 6: 3, 9: 1, 0: 2, 11: 2, 3: 2, 15: 1, 13: 2, 12: 1, 7: 1}",6.49
103000,49,14,0.8351041078567505,0.24621912837028503,"{0: 5, 1: 6, 6: 6, 3: 14, 9: 3, 4: 3, 13: 1, 7: 1, 2: 4, 10: 2, 12: 1, 11: 1, 8: 1, 5: 1}",6.25
113000,41,11,0.7680268287658691,0.17311634123325348,"{0: 4, 1: 4, 6: 6, 5: 16, 4: 2, 2: 4, 8: 1, 9: 1, 7: 1, 3: 1, 10: 1}",6.31
123000,30,8,0.7109864950180054,0.19097810983657837,"{1: 2, 2: 8, 4: 14, 7: 1, 0: 2, 6: 1, 5: 1, 3: 1}",6.27
133000,25,10,0.793056845664978,0.2149321436882019,"{5: 2, 7: 1, 0: 5, 6: 9, 1: 2, 8: 1, 2: 2, 9: 1, 3: 1, 4: 1}",6.40
143000,27,9,0.7944789528846741,0.2897608280181885,"{0: 3, 2: 7, 3: 9, 8: 1, 1: 2, 5: 2, 6: 1, 7: 1, 4: 1}",6.26
