checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,50,7,0.834330141544342,0.55628502368927,"{2: 23, 0: 4, 6: 1, 5: 3, 3: 6, 4: 3, 1: 10}",11.94
13000,100,14,0.8164121508598328,0.40591055154800415,"{1: 17, 2: 16, 3: 8, 4: 6, 9: 2, 5: 19, 10: 2, 13: 1, 0: 22, 8: 1, 11: 2, 12: 2, 7: 1, 6: 1}",5.45
23000,100,10,0.826988160610199,0.4655817449092865,"{2: 10, 7: 22, 8: 24, 3: 23, 4: 2, 0: 4, 5: 6, 6: 2, 1: 4, 9: 3}",6.71
33000,83,16,0.8533697128295898,0.55893474817276,"{3: 28, 2: 4, 4: 4, 5: 7, 10: 4, 7: 9, 13: 1, 9: 4, 8: 3, 1: 3, 15: 1, 0: 10, 11: 1, 6: 2, 14: 1, 12: 1}",7.40
43000,89,16,0.8265196084976196,0.49124783277511597,"{2: 31, 13: 5, 1: 10, 10: 3, 0: 2, 7: 2, 3: 16, 6: 5, 8: 4, 4: 2, 11: 2, 12: 1, 15: 1, 9: 1, 5: 3, 14: 1}",7.79
53000,60,11,0.8332250714302063,0.6158533692359924,"{1: 25, 3: 2, 2: 2, 9: 5, 0: 14, 6: 3, 8: 1, 4: 2, 7: 1, 5: 2, 10: 3}",6.45
63000,57,11,0.8312002420425415,0.5629300475120544,"{3: 21, 6: 2, 2: 3, 1: 7, 4: 13, 0: 4, 5: 1, 7: 2, 9: 1, 10: 2, 8: 1}",6.49
73000,51,11,0.8110703825950623,0.5168471336364746,"{6: 17, 1: 2, 4: 3, 8: 3, 5: 3, 2: 3, 3: 14, 9: 1, 0: 2, 7: 2, 10: 1}",6.43
83000,38,8,0.8368416428565979,0.5845550298690796,"{6: 3, 0: 7, 1: 4, 7: 11, 4: 3, 3: 4, 2: 5, 5: 1}",6.40
93000,26,7,0.8240063190460205,0.6643394231796265,"{2: 2, 3: 4, 5: 1, 1: 6, 4: 1, 0: 11, 6: 1}",6.47
103000,24,5,0.8108192682266235,0.6458559632301331,"{4: 3, 2: 2, 1: 8, 0: 10, 3: 1}",6.89
113000,12,4,0.7655981779098511,0.5573264956474304,"{0: 6, 2: 1, 3: 1, 1: 4}",6.72
123000,12,3,0.7356563806533813,0.5754697918891907,"{0: 7, 1: 1, 2: 4}",6.61
133000,11,4,0.7684577703475952,0.5796573162078857,"{0: 6, 3: 1, 1: 1, 2: 3}",6.40
143000,10,2,0.6625956892967224,0.45145049691200256,"{1: 4, 0: 6}",6.78
