checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,56,3,0.7248603105545044,0.6986725330352783,"{0: 51, 2: 4, 1: 1}",12.06
13000,70,6,0.7881413102149963,0.711844265460968,"{3: 49, 1: 2, 4: 9, 2: 2, 0: 2, 5: 6}",6.52
23000,100,3,0.7438490390777588,0.6977895498275757,"{1: 80, 0: 17, 2: 3}",5.02
33000,96,4,0.7489859461784363,0.6862192749977112,"{0: 75, 2: 19, 3: 1, 1: 1}",6.46
43000,100,2,0.7017707228660583,0.6197655200958252,"{0: 79, 1: 21}",5.49
53000,95,2,0.7231555581092834,0.5876225829124451,"{1: 55, 0: 40}",6.49
63000,74,2,0.7106381058692932,0.5791035890579224,"{0: 50, 1: 24}",6.51
73000,83,2,0.6281100511550903,0.5254731774330139,"{0: 68, 1: 15}",6.52
83000,80,2,0.6473348736763,0.493355393409729,"{1: 54, 0: 26}",7.30
93000,66,2,0.5929591059684753,0.46529993414878845,"{0: 51, 1: 15}",6.41
103000,31,2,0.6142441630363464,0.502615749835968,"{0: 24, 1: 7}",6.33
113000,23,2,0.5873590707778931,0.50757896900177,"{0: 20, 1: 3}",8.53
123000,24,2,0.5906496047973633,0.5217273235321045,"{0: 21, 1: 3}",6.59
133000,17,2,0.5769251585006714,0.5135628581047058,"{1: 15, 0: 2}",6.38
143000,16,2,0.6133502721786499,0.5168322324752808,"{0: 13, 1: 3}",6.29
