checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,4,0.7025800943374634,0.61982661485672,"{0: 80, 2: 5, 1: 3, 3: 12}",6.68
13000,39,6,0.8095950484275818,0.7221742272377014,"{1: 11, 4: 14, 0: 10, 2: 2, 3: 1, 5: 1}",9.24
23000,29,7,0.810685932636261,0.6142919659614563,"{2: 6, 1: 4, 0: 6, 3: 2, 4: 9, 6: 1, 5: 1}",6.51
33000,30,6,0.7995035648345947,0.6478226780891418,"{2: 9, 3: 3, 1: 4, 4: 11, 5: 1, 0: 2}",6.74
43000,14,4,0.7861307263374329,0.6661565899848938,"{0: 8, 3: 1, 1: 4, 2: 1}",6.74
53000,13,6,0.8468977808952332,0.5886144042015076,"{1: 2, 4: 1, 2: 3, 5: 2, 0: 4, 3: 1}",6.40
63000,16,5,0.8128241300582886,0.6049419045448303,"{0: 4, 1: 6, 4: 3, 2: 2, 3: 1}",6.50
73000,13,5,0.8395297527313232,0.6743560433387756,"{1: 3, 0: 6, 4: 1, 2: 2, 3: 1}",6.33
83000,21,5,0.819272518157959,0.6419545412063599,"{2: 5, 1: 9, 0: 5, 4: 1, 3: 1}",6.36
93000,7,3,0.807251513004303,0.6775497198104858,"{0: 5, 1: 1, 2: 1}",6.67
103000,4,3,0.8255159258842468,0.7158015370368958,"{0: 2, 1: 1, 2: 1}",6.38
113000,3,3,0.919036328792572,nan,"{1: 1, 2: 1, 0: 1}",6.37
123000,2,2,0.9443590044975281,nan,"{1: 1, 0: 1}",6.34
133000,1,1,nan,nan,{0: 1},6.51
