checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,24,0.8774471282958984,0.33770373463630676,"{17: 2, 9: 3, 5: 2, 6: 4, 1: 14, 12: 1, 22: 1, 10: 5, 0: 13, 7: 15, 18: 2, 23: 2, 15: 1, 13: 2, 16: 1, 20: 4, 2: 10, 8: 4, 14: 5, 19: 1, 11: 2, 4: 3, 21: 1, 3: 2}",7.73
13000,26,9,0.8302666544914246,0.26161298155784607,"{4: 7, 8: 1, 2: 3, 0: 4, 1: 2, 3: 5, 5: 2, 6: 1, 7: 1}",8.62
23000,9,2,0.7347302436828613,0.6478326916694641,"{0: 7, 1: 2}",6.38
33000,7,3,0.44838404655456543,0.0,"{0: 5, 2: 1, 1: 1}",6.34
43000,6,2,0.3338693380355835,1.1920928955078125e-07,"{0: 5, 1: 1}",6.34
53000,5,1,0.0,0.0,{0: 5},6.31
63000,7,2,0.4384348690509796,2.167441692790817e-08,"{1: 5, 0: 2}",6.33
73000,3,2,0.6029228568077087,0.0,"{1: 1, 0: 2}",6.29
83000,2,2,0.8568084239959717,nan,"{1: 1, 0: 1}",6.39
93000,7,1,0.0,0.0,{0: 7},6.31
