checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,10,0.7958141565322876,0.6512585878372192,"{9: 57, 4: 5, 8: 1, 2: 18, 3: 5, 7: 3, 1: 4, 6: 1, 5: 2, 0: 4}",5.28
13000,100,6,0.7899619936943054,0.6576334238052368,"{3: 50, 1: 5, 2: 29, 4: 8, 0: 5, 5: 3}",3.03
23000,100,3,0.7446767091751099,0.7253278493881226,"{0: 90, 1: 2, 2: 8}",3.28
33000,100,4,0.7410632967948914,0.7004488110542297,"{0: 82, 3: 1, 1: 14, 2: 3}",3.33
43000,100,3,0.7638538479804993,0.6850741505622864,"{1: 44, 2: 4, 0: 52}",2.84
53000,100,4,0.7410358190536499,0.6536188125610352,"{3: 39, 2: 54, 0: 5, 1: 2}",3.36
63000,100,3,0.724041759967804,0.6269419193267822,"{1: 50, 0: 48, 2: 2}",3.25
73000,100,1,0.7087316513061523,0.7087316513061523,{0: 100},2.90
83000,100,1,0.662596583366394,0.662596583366394,{0: 100},2.86
93000,100,1,0.647504985332489,0.647504985332489,{0: 100},3.09
103000,100,1,0.6524435877799988,0.6524435877799988,{0: 100},3.21
113000,100,1,0.6267914772033691,0.6267914772033691,{0: 100},3.45
123000,100,1,0.6337149739265442,0.6337149739265442,{0: 100},4.29
133000,100,1,0.6363635659217834,0.6363635659217834,{0: 100},3.84
143000,100,1,0.6326230764389038,0.6326230764389038,{0: 100},5.05
