checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,62,4,0.757362425327301,0.6735438704490662,"{0: 9, 2: 45, 3: 1, 1: 7}",12.28
13000,100,5,0.49216461181640625,0.07346146553754807,"{4: 68, 0: 19, 2: 3, 1: 9, 3: 1}",3.01
23000,100,2,0.023447174578905106,0.0046703810803592205,"{0: 99, 1: 1}",1.78
33000,100,2,0.02446935698390007,0.005466280970722437,"{0: 99, 1: 1}",1.80
43000,100,2,0.021041594445705414,0.0016611594473943114,"{0: 99, 1: 1}",1.61
53000,100,1,0.0009692542953416705,0.0009692542953416705,{0: 100},1.64
63000,100,1,0.0007619233801960945,0.0007619233801960945,{0: 100},1.60
73000,100,3,0.1327836960554123,0.00303483079187572,"{1: 93, 0: 6, 2: 1}",1.65
83000,100,4,0.5771157145500183,0.14434422552585602,"{1: 62, 2: 30, 3: 1, 0: 7}",2.67
93000,100,2,0.7257887721061707,0.7114320397377014,"{0: 96, 1: 4}",5.63
103000,100,2,0.7361920475959778,0.7123645544052124,"{0: 93, 1: 7}",5.52
113000,92,2,0.6851640939712524,0.6811346411705017,"{0: 91, 1: 1}",6.51
123000,92,1,0.6852918863296509,0.6852918863296509,{0: 92},6.55
133000,83,1,0.6775832772254944,0.6775832772254944,{0: 83},6.71
143000,89,1,0.6659110188484192,0.6659110188484192,{0: 89},6.64
