checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,69,10,0.7991818189620972,0.6195481419563293,"{6: 9, 9: 3, 0: 15, 2: 25, 1: 5, 4: 7, 3: 2, 7: 1, 5: 1, 8: 1}",11.15
13000,95,14,0.8479916453361511,0.6620341539382935,"{4: 15, 8: 1, 12: 2, 3: 3, 2: 6, 10: 5, 6: 18, 9: 9, 1: 25, 0: 3, 13: 3, 11: 2, 5: 2, 7: 1}",6.16
23000,100,9,0.7873502373695374,0.6105603575706482,"{0: 43, 5: 9, 4: 3, 1: 26, 8: 1, 2: 5, 7: 2, 6: 9, 3: 2}",3.07
33000,100,7,0.8025019764900208,0.6156173348426819,"{6: 21, 2: 4, 4: 30, 1: 2, 0: 32, 3: 10, 5: 1}",3.56
43000,100,8,0.8096029758453369,0.6265584826469421,"{2: 25, 3: 3, 6: 16, 1: 15, 4: 5, 7: 1, 0: 30, 5: 5}",3.04
53000,100,8,0.8043631911277771,0.5987574458122253,"{3: 22, 0: 13, 1: 3, 5: 3, 4: 23, 6: 2, 2: 30, 7: 4}",3.18
63000,100,3,0.7574193477630615,0.6883677244186401,"{2: 32, 0: 63, 1: 5}",3.75
73000,94,2,0.7588734030723572,0.6927013397216797,"{0: 62, 1: 32}",5.94
83000,90,4,0.733198344707489,0.6461266279220581,"{1: 51, 2: 36, 0: 2, 3: 1}",5.90
93000,54,2,0.7037348747253418,0.6999258399009705,"{0: 53, 1: 1}",5.79
103000,40,1,0.6901143193244934,0.6901143193244934,{0: 40},5.88
113000,21,1,0.6503613591194153,0.6503613591194153,{0: 21},5.75
123000,24,1,0.6341534852981567,0.6341534852981567,{0: 24},5.91
133000,20,2,0.5543111562728882,0.5227015614509583,"{0: 19, 1: 1}",5.85
143000,20,2,0.5609263181686401,0.5310162305831909,"{0: 19, 1: 1}",5.88
