checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,21,14,0.8786885142326355,0.08776310086250305,"{7: 1, 1: 6, 13: 1, 11: 1, 9: 1, 10: 1, 12: 1, 0: 3, 6: 1, 8: 1, 5: 1, 3: 1, 2: 1, 4: 1}",11.79
13000,19,4,0.69749516248703,0.18937751650810242,"{0: 7, 1: 2, 2: 9, 3: 1}",6.52
23000,3,2,0.7020102143287659,0.20870786905288696,"{0: 2, 1: 1}",6.28
33000,1,1,nan,nan,{0: 1},6.36
43000,1,1,nan,nan,{0: 1},6.40
53000,1,1,nan,nan,{0: 1},6.46
63000,2,2,1.1829297542572021,nan,"{1: 1, 0: 1}",6.28
73000,11,3,0.5888639092445374,8.514949456639442e-08,"{1: 6, 0: 4, 2: 1}",6.46
83000,15,4,0.7089740037918091,5.298190686175985e-08,"{1: 6, 2: 4, 0: 4, 3: 1}",6.29
93000,11,2,0.5874532461166382,0.1768946647644043,"{0: 7, 1: 4}",6.56
103000,4,1,0.0,0.0,{0: 4},6.24
113000,4,1,0.0,0.0,{0: 4},6.36
123000,4,1,5.960464477539063e-08,5.960464477539063e-08,{0: 4},6.23
133000,4,1,0.0,0.0,{0: 4},6.36
