checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,7,0.7533652186393738,0.5237013101577759,"{6: 51, 4: 14, 2: 4, 1: 7, 3: 10, 0: 13, 5: 1}",5.95
13000,100,2,0.5047862529754639,0.42440593242645264,"{1: 88, 0: 12}",3.63
23000,100,1,0.5691552758216858,0.5691552758216858,{0: 100},8.61
33000,100,1,0.5839142799377441,0.5839142799377441,{0: 100},5.32
43000,100,1,0.5154737234115601,0.5154737234115601,{0: 100},5.26
53000,100,1,0.49541863799095154,0.49541863799095154,{0: 100},3.75
63000,100,1,0.4231536090373993,0.4231536090373993,{0: 100},2.97
73000,100,1,0.3127964735031128,0.3127964735031128,{0: 100},1.87
83000,100,1,0.258267879486084,0.258267879486084,{0: 100},1.58
93000,100,1,0.19287005066871643,0.19287005066871643,{0: 100},1.60
103000,100,1,0.12625561654567719,0.12625561654567719,{0: 100},1.59
113000,100,1,0.08574919402599335,0.08574919402599335,{0: 100},1.56
123000,100,1,0.06115087494254112,0.06115087494254112,{0: 100},1.63
133000,100,1,0.08369529247283936,0.08369529247283936,{0: 100},1.66
143000,100,1,0.08556155860424042,0.08556155860424042,{0: 100},1.64
