checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,11,0.7887301445007324,0.6488929390907288,"{7: 7, 2: 15, 4: 60, 10: 2, 1: 3, 0: 4, 6: 1, 9: 1, 8: 1, 3: 4, 5: 2}",6.65
13000,100,8,0.7919542193412781,0.6457064747810364,"{3: 8, 4: 7, 0: 47, 7: 11, 1: 2, 6: 16, 2: 8, 5: 1}",3.42
23000,100,7,0.7502986192703247,0.6075385808944702,"{4: 20, 0: 2, 6: 6, 1: 54, 3: 14, 5: 2, 2: 2}",5.32
33000,100,7,0.7599500417709351,0.6866700649261475,"{1: 66, 2: 13, 4: 11, 6: 6, 5: 1, 0: 2, 3: 1}",5.28
43000,100,11,0.7895570993423462,0.6498807072639465,"{1: 12, 8: 1, 4: 54, 0: 21, 7: 1, 9: 1, 10: 1, 2: 2, 5: 2, 3: 3, 6: 2}",7.59
53000,100,16,0.839851438999176,0.5415682792663574,"{13: 4, 7: 8, 14: 2, 5: 24, 15: 1, 3: 17, 4: 23, 1: 3, 6: 3, 8: 1, 2: 3, 9: 2, 10: 3, 11: 3, 0: 2, 12: 1}",6.75
63000,100,15,0.8454371094703674,0.5922110676765442,"{1: 24, 9: 3, 12: 17, 2: 8, 3: 24, 8: 1, 5: 2, 4: 7, 7: 1, 6: 4, 0: 3, 11: 3, 10: 1, 13: 1, 14: 1}",6.30
73000,87,16,0.8623852133750916,0.4941137135028839,"{0: 8, 15: 2, 1: 4, 5: 17, 11: 1, 9: 15, 6: 13, 14: 2, 7: 10, 4: 6, 12: 1, 2: 3, 13: 1, 3: 2, 8: 1, 10: 1}",6.97
83000,85,19,0.8579116463661194,0.4937749207019806,"{8: 5, 13: 2, 7: 26, 3: 3, 15: 1, 18: 9, 9: 2, 0: 8, 4: 11, 6: 2, 10: 1, 1: 6, 17: 1, 14: 1, 11: 1, 2: 3, 16: 1, 12: 1, 5: 1}",6.44
93000,67,15,0.8672735095024109,0.5227124691009521,"{1: 6, 10: 2, 0: 5, 6: 20, 8: 1, 3: 3, 11: 6, 7: 2, 9: 2, 2: 4, 14: 4, 5: 2, 4: 7, 12: 2, 13: 1}",7.30
103000,47,13,0.8384649753570557,0.4923304319381714,"{8: 2, 4: 19, 3: 4, 0: 5, 1: 2, 2: 2, 10: 1, 7: 1, 11: 1, 5: 5, 6: 2, 9: 1, 12: 2}",6.45
113000,37,11,0.8369410037994385,0.4428471624851227,"{5: 3, 6: 2, 10: 3, 4: 13, 2: 3, 1: 3, 7: 1, 0: 5, 8: 1, 9: 2, 3: 1}",6.36
123000,36,9,0.7872577905654907,0.378913551568985,"{5: 3, 6: 2, 1: 5, 8: 16, 2: 2, 0: 2, 7: 1, 4: 3, 3: 2}",6.40
133000,31,9,0.8022622466087341,0.43442150950431824,"{5: 3, 0: 2, 8: 2, 3: 14, 4: 1, 7: 1, 2: 3, 6: 3, 1: 2}",6.36
143000,24,10,0.8340502977371216,0.4012032151222229,"{4: 2, 6: 2, 8: 9, 1: 2, 7: 1, 0: 2, 2: 2, 5: 1, 9: 1, 3: 2}",6.29
