checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,33,4,0.5591541528701782,0.32225459814071655,"{0: 24, 1: 5, 2: 3, 3: 1}",12.09
13000,40,10,0.829738974571228,0.5214583277702332,"{1: 12, 2: 8, 5: 3, 7: 1, 3: 2, 0: 3, 4: 2, 9: 4, 6: 4, 8: 1}",6.62
23000,23,3,0.7756435871124268,0.6971232295036316,"{0: 14, 1: 3, 2: 6}",6.35
33000,32,6,0.7868455052375793,0.6646686792373657,"{1: 13, 4: 5, 3: 1, 0: 11, 5: 1, 2: 1}",6.40
43000,27,5,0.7859339118003845,0.7018410563468933,"{2: 5, 0: 17, 4: 2, 3: 1, 1: 2}",6.52
53000,28,3,0.7523409724235535,0.6520406603813171,"{1: 10, 0: 17, 2: 1}",6.94
63000,17,4,0.7899429202079773,0.6969490647315979,"{2: 9, 1: 3, 3: 1, 0: 4}",6.35
73000,17,3,0.7590224742889404,0.5803996920585632,"{0: 7, 2: 2, 1: 8}",6.22
83000,9,3,0.7846205830574036,0.5225712060928345,"{1: 4, 0: 2, 2: 3}",6.35
93000,7,3,0.7935407757759094,0.6218306422233582,"{0: 4, 1: 2, 2: 1}",6.52
103000,6,2,0.8026478886604309,0.7099574208259583,"{1: 4, 0: 2}",6.41
113000,4,2,0.8085132241249084,0.6901049613952637,"{0: 3, 1: 1}",6.27
123000,2,2,1.0067130327224731,nan,"{1: 1, 0: 1}",6.33
133000,2,1,0.7408968210220337,0.7408968210220337,{0: 2},6.34
143000,4,1,0.7051730751991272,0.7051730751991272,{0: 4},6.29
