checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,9,0.7773627638816833,0.6127850413322449,"{5: 4, 2: 60, 6: 3, 3: 2, 1: 6, 7: 1, 4: 12, 8: 5, 0: 7}",8.36
13000,44,9,0.7986890077590942,0.38487765192985535,"{4: 3, 7: 17, 2: 8, 0: 8, 8: 1, 6: 1, 5: 1, 3: 3, 1: 2}",8.36
23000,57,5,0.6041978597640991,0.44748738408088684,"{0: 45, 3: 6, 1: 3, 4: 1, 2: 2}",6.46
33000,21,4,0.6811724901199341,0.39541786909103394,"{1: 11, 2: 6, 0: 3, 3: 1}",6.34
43000,30,2,0.6715855598449707,0.6038437485694885,"{0: 24, 1: 6}",6.53
53000,19,1,0.6717511415481567,0.6717511415481567,{0: 19},6.31
63000,37,4,0.7451844811439514,0.7089512348175049,"{0: 31, 1: 3, 3: 2, 2: 1}",6.41
73000,100,2,0.7535975575447083,0.7500617504119873,"{0: 97, 1: 3}",6.56
83000,100,3,0.7222738862037659,0.7079534530639648,"{0: 93, 2: 6, 1: 1}",3.52
93000,100,3,0.7092509865760803,0.6439575552940369,"{0: 76, 1: 12, 2: 12}",3.41
103000,100,4,0.7482926249504089,0.6775056719779968,"{1: 64, 2: 15, 3: 18, 0: 3}",2.96
113000,100,4,0.7465794682502747,0.7249204516410828,"{0: 85, 2: 1, 1: 13, 3: 1}",2.96
123000,100,3,0.7444900870323181,0.7320882081985474,"{0: 93, 2: 1, 1: 6}",3.12
133000,100,3,0.7558756470680237,0.7301920056343079,"{0: 84, 1: 13, 2: 3}",3.15
143000,100,2,0.7569990158081055,0.7411452531814575,"{0: 92, 1: 8}",3.09
