checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,26,6,0.7340814471244812,0.5032672882080078,"{1: 16, 4: 3, 0: 3, 5: 1, 3: 2, 2: 1}",12.02
13000,84,11,0.8265217542648315,0.42162489891052246,"{2: 6, 9: 2, 3: 19, 4: 10, 8: 2, 1: 23, 0: 12, 5: 2, 7: 6, 6: 1, 10: 1}",6.68
23000,100,11,0.8315331339836121,0.48251408338546753,"{0: 26, 1: 12, 6: 4, 4: 8, 8: 1, 9: 16, 10: 23, 2: 2, 7: 2, 5: 3, 3: 3}",5.53
33000,100,15,0.8481882214546204,0.5009933710098267,"{5: 2, 1: 16, 7: 18, 14: 2, 0: 3, 4: 5, 13: 15, 12: 7, 6: 6, 2: 16, 8: 2, 11: 2, 9: 1, 3: 4, 10: 1}",5.15
43000,100,19,0.8465453386306763,0.5253905057907104,"{11: 1, 0: 20, 9: 2, 12: 5, 5: 11, 6: 4, 3: 3, 14: 1, 10: 6, 2: 29, 7: 2, 17: 1, 1: 6, 8: 2, 18: 1, 15: 1, 4: 3, 16: 1, 13: 1}",5.27
53000,100,12,0.823343813419342,0.4057801067829132,"{4: 11, 7: 1, 3: 20, 5: 18, 1: 2, 0: 11, 10: 1, 2: 3, 11: 2, 9: 18, 8: 6, 6: 7}",4.45
63000,100,17,0.8443887829780579,0.42878928780555725,"{15: 1, 14: 11, 2: 24, 4: 3, 7: 6, 13: 9, 5: 19, 8: 1, 16: 1, 6: 11, 11: 1, 9: 3, 3: 2, 1: 2, 10: 3, 0: 2, 12: 1}",5.92
73000,100,16,0.8443549871444702,0.4033655524253845,"{3: 13, 0: 5, 14: 1, 6: 6, 9: 12, 2: 4, 4: 13, 15: 1, 1: 17, 7: 13, 10: 6, 13: 2, 8: 2, 12: 1, 5: 3, 11: 1}",6.07
83000,100,14,0.8176867365837097,0.4977709949016571,"{5: 5, 1: 16, 13: 1, 4: 20, 0: 28, 12: 4, 2: 14, 6: 5, 7: 1, 10: 2, 11: 1, 9: 1, 8: 1, 3: 1}",5.54
93000,86,11,0.8312576413154602,0.4840446412563324,"{5: 5, 0: 17, 9: 1, 4: 22, 8: 4, 2: 3, 3: 14, 1: 14, 6: 1, 10: 2, 7: 3}",6.38
103000,80,10,0.792912483215332,0.4164658784866333,"{1: 8, 0: 13, 3: 21, 8: 1, 7: 1, 2: 20, 4: 10, 5: 3, 6: 1, 9: 2}",6.55
113000,87,11,0.7912876605987549,0.44954487681388855,"{4: 3, 1: 16, 9: 30, 0: 2, 10: 4, 5: 2, 2: 20, 6: 2, 3: 5, 8: 1, 7: 2}",6.35
123000,70,11,0.7889046669006348,0.465450257062912,"{1: 14, 4: 28, 2: 5, 8: 2, 3: 12, 6: 2, 0: 3, 5: 1, 9: 1, 7: 1, 10: 1}",6.61
133000,58,7,0.7386729121208191,0.5517718195915222,"{0: 39, 6: 2, 3: 4, 5: 1, 1: 9, 2: 2, 4: 1}",6.37
143000,59,6,0.7322229743003845,0.5168253779411316,"{2: 7, 0: 39, 3: 2, 1: 8, 5: 1, 4: 2}",6.55
