checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,20,2,0.7098854184150696,0.6686793565750122,"{0: 17, 1: 3}",12.05
13000,31,7,0.8080555200576782,0.6037729382514954,"{4: 2, 0: 10, 3: 9, 1: 3, 5: 1, 2: 5, 6: 1}",6.51
23000,58,10,0.8304014205932617,0.49990421533584595,"{3: 4, 8: 5, 2: 11, 7: 11, 1: 5, 5: 5, 4: 10, 9: 1, 0: 2, 6: 4}",6.46
33000,79,13,0.8525311350822449,0.5554400682449341,"{3: 9, 0: 9, 5: 6, 7: 1, 2: 18, 11: 4, 4: 9, 10: 8, 1: 5, 12: 3, 6: 2, 9: 2, 8: 3}",6.43
43000,80,14,0.8603883385658264,0.5661932229995728,"{4: 10, 2: 16, 0: 12, 5: 5, 13: 1, 10: 4, 1: 7, 7: 8, 3: 4, 8: 3, 6: 3, 11: 5, 12: 1, 9: 1}",6.48
53000,95,12,0.8575188517570496,0.6153079867362976,"{4: 12, 3: 24, 7: 4, 0: 15, 2: 6, 1: 5, 9: 9, 10: 5, 11: 1, 8: 2, 6: 8, 5: 4}",6.52
63000,94,9,0.8419157266616821,0.6513739228248596,"{2: 18, 0: 35, 1: 5, 7: 6, 6: 8, 8: 2, 4: 5, 3: 10, 5: 5}",6.64
73000,88,10,0.8229323625564575,0.531703770160675,"{6: 14, 0: 15, 1: 20, 3: 7, 8: 6, 2: 6, 7: 2, 5: 5, 4: 11, 9: 2}",6.33
83000,95,7,0.7915663123130798,0.6746137142181396,"{2: 34, 6: 37, 0: 6, 1: 15, 3: 1, 5: 1, 4: 1}",6.60
93000,73,7,0.7932348251342773,0.6179222464561462,"{1: 24, 2: 22, 6: 5, 3: 6, 5: 1, 0: 2, 4: 13}",6.33
103000,61,4,0.7506110072135925,0.6903915405273438,"{0: 45, 3: 1, 1: 4, 2: 11}",6.49
113000,45,4,0.7322633266448975,0.6675686836242676,"{0: 34, 2: 1, 3: 1, 1: 9}",6.27
123000,36,3,0.7389543056488037,0.6750403642654419,"{0: 27, 1: 2, 2: 7}",6.37
133000,28,2,0.7253919839859009,0.7012490034103394,"{0: 26, 1: 2}",6.45
143000,28,3,0.7180159687995911,0.6699442863464355,"{2: 24, 1: 2, 0: 2}",6.65
