checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,2,0.5456114411354065,0.5394201278686523,"{0: 99, 1: 1}",3.50
13000,100,4,0.7416568994522095,0.5939032435417175,"{2: 39, 0: 58, 3: 1, 1: 2}",1.90
23000,100,6,0.6978551745414734,0.5440152287483215,"{2: 62, 0: 26, 4: 2, 5: 1, 1: 8, 3: 1}",2.10
33000,100,3,0.708361029624939,0.598904550075531,"{2: 62, 0: 37, 1: 1}",3.13
43000,100,3,0.7263526916503906,0.637525200843811,"{0: 64, 2: 35, 1: 1}",2.95
53000,100,4,0.7545756101608276,0.6953544616699219,"{0: 80, 3: 12, 1: 3, 2: 5}",3.59
63000,100,4,0.7593768239021301,0.6333545446395874,"{0: 66, 1: 22, 3: 6, 2: 6}",4.20
73000,100,3,0.7595207095146179,0.5915934443473816,"{0: 59, 1: 39, 2: 2}",2.67
83000,100,2,0.710110068321228,0.5532739758491516,"{0: 53, 1: 47}",2.29
93000,100,2,0.7117815613746643,0.5360520482063293,"{1: 56, 0: 44}",2.39
103000,100,4,0.6353432536125183,0.48107990622520447,"{2: 75, 0: 17, 1: 6, 3: 2}",3.81
113000,100,4,0.6124969124794006,0.4130067527294159,"{1: 71, 2: 9, 0: 18, 3: 2}",3.43
123000,100,3,0.5783182382583618,0.4941399097442627,"{0: 89, 2: 4, 1: 7}",4.56
133000,100,3,0.4758822023868561,0.2600650191307068,"{1: 79, 2: 7, 0: 14}",3.18
143000,100,3,0.35841652750968933,0.19559860229492188,"{1: 87, 2: 7, 0: 6}",3.48
