checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,6,0.7758802175521851,0.7182501554489136,"{2: 72, 4: 10, 0: 7, 1: 6, 3: 1, 5: 4}",5.18
13000,100,3,0.7100017666816711,0.7008420825004578,"{0: 96, 2: 2, 1: 2}",3.90
23000,100,5,0.7831175327301025,0.6995738744735718,"{1: 52, 0: 17, 4: 24, 2: 5, 3: 2}",6.50
33000,100,6,0.8003292679786682,0.6985490322113037,"{0: 45, 1: 32, 2: 9, 5: 6, 4: 5, 3: 3}",4.39
43000,100,3,0.7726778388023376,0.6422878503799438,"{0: 44, 1: 47, 2: 9}",4.18
53000,100,3,0.7718098759651184,0.6693634390830994,"{2: 49, 0: 46, 1: 5}",4.01
63000,100,2,0.6723544001579285,0.5145167112350464,"{1: 46, 0: 54}",4.39
73000,100,1,0.6229206323623657,0.6229206323623657,{0: 100},4.39
83000,68,1,0.7180860638618469,0.7180860638618469,{0: 68},7.23
93000,61,2,0.6983519196510315,0.6940497159957886,"{0: 60, 1: 1}",6.08
103000,58,3,0.7162603139877319,0.7079756855964661,"{0: 56, 1: 1, 2: 1}",5.96
113000,42,3,0.7079006433486938,0.626224935054779,"{2: 30, 0: 11, 1: 1}",6.13
123000,38,3,0.6938296556472778,0.6215664148330688,"{2: 29, 0: 8, 1: 1}",5.93
133000,42,2,0.7054552435874939,0.6268900632858276,"{1: 29, 0: 13}",6.08
143000,40,2,0.6864739060401917,0.6011077761650085,"{0: 30, 1: 10}",34.92
