checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,8,0.775007963180542,0.5075116753578186,"{0: 25, 2: 32, 6: 3, 4: 18, 1: 15, 7: 1, 5: 1, 3: 5}",5.36
13000,100,7,0.8183256387710571,0.5919139981269836,"{6: 2, 4: 12, 2: 47, 1: 12, 5: 12, 0: 14, 3: 1}",5.78
23000,100,8,0.8353967666625977,0.6027112603187561,"{3: 6, 0: 27, 7: 37, 2: 8, 1: 8, 6: 6, 4: 7, 5: 1}",6.97
33000,77,5,0.8310900926589966,0.5758488774299622,"{4: 15, 2: 28, 3: 19, 0: 7, 1: 8}",7.34
43000,67,8,0.8475388884544373,0.6404285430908203,"{2: 23, 5: 12, 0: 20, 3: 6, 1: 2, 7: 1, 4: 2, 6: 1}",6.06
53000,88,6,0.8358215689659119,0.654385507106781,"{2: 37, 1: 24, 0: 17, 3: 6, 5: 2, 4: 2}",6.10
63000,80,7,0.8263320922851562,0.6589957475662231,"{1: 35, 0: 28, 2: 9, 3: 3, 6: 2, 5: 1, 4: 2}",5.92
73000,70,4,0.771185040473938,0.6402677893638611,"{0: 42, 2: 10, 1: 16, 3: 2}",5.97
83000,27,7,0.7820718288421631,0.4435006380081177,"{1: 6, 5: 2, 0: 9, 2: 7, 4: 1, 3: 1, 6: 1}",5.91
93000,25,4,0.7415791749954224,0.5756889581680298,"{0: 15, 1: 2, 2: 7, 3: 1}",5.99
103000,19,5,0.7349423170089722,0.4501516819000244,"{1: 2, 4: 1, 0: 8, 2: 7, 3: 1}",5.88
113000,12,3,0.6644695997238159,0.2789589464664459,"{0: 2, 1: 5, 2: 5}",5.97
123000,9,2,0.6285513043403625,0.553639829158783,"{1: 1, 0: 8}",5.86
133000,8,2,0.5552369356155396,0.2240302711725235,"{0: 4, 1: 4}",5.96
143000,9,3,0.6348162293434143,0.24603529274463654,"{1: 1, 0: 4, 2: 4}",5.80
