checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,43,5,0.6794486045837402,0.485786497592926,"{0: 27, 1: 13, 2: 1, 3: 1, 4: 1}",12.21
13000,16,6,0.8184413909912109,0.593866229057312,"{4: 2, 5: 2, 0: 2, 3: 2, 1: 3, 2: 5}",6.44
23000,67,11,0.8300189971923828,0.5523954629898071,"{0: 8, 3: 13, 4: 4, 10: 10, 8: 7, 1: 2, 9: 2, 6: 4, 2: 12, 7: 3, 5: 2}",7.64
33000,100,9,0.7705620527267456,0.6196967363357544,"{3: 7, 1: 22, 4: 2, 0: 4, 2: 50, 8: 8, 6: 1, 5: 5, 7: 1}",4.25
43000,100,13,0.8228495121002197,0.6087908744812012,"{5: 24, 12: 10, 11: 4, 6: 2, 8: 2, 1: 18, 0: 14, 4: 11, 2: 5, 9: 2, 10: 4, 3: 2, 7: 2}",4.80
53000,100,12,0.8257011771202087,0.58263099193573,"{1: 16, 6: 3, 2: 18, 5: 2, 8: 18, 10: 11, 0: 8, 4: 9, 9: 3, 3: 6, 11: 4, 7: 2}",3.78
63000,100,11,0.8184362649917603,0.5813791155815125,"{0: 18, 10: 19, 7: 3, 3: 2, 9: 5, 5: 1, 1: 11, 8: 27, 4: 8, 6: 2, 2: 4}",3.98
73000,100,10,0.7980832457542419,0.6038635969161987,"{1: 25, 2: 3, 8: 2, 9: 1, 0: 35, 6: 22, 7: 2, 3: 4, 4: 2, 5: 4}",3.80
83000,100,11,0.8027693033218384,0.629393994808197,"{9: 2, 6: 3, 0: 42, 1: 6, 4: 3, 10: 11, 5: 2, 8: 2, 2: 8, 3: 20, 7: 1}",4.58
93000,100,8,0.7957962155342102,0.6321235299110413,"{5: 2, 0: 4, 2: 22, 1: 40, 6: 2, 4: 18, 7: 2, 3: 10}",4.89
103000,100,9,0.8078935146331787,0.659525454044342,"{2: 5, 5: 3, 4: 22, 0: 15, 3: 13, 6: 2, 1: 37, 7: 1, 8: 2}",5.26
113000,100,10,0.8107420802116394,0.6440168023109436,"{4: 4, 7: 3, 9: 2, 5: 1, 8: 17, 0: 21, 2: 7, 1: 28, 3: 12, 6: 5}",5.93
123000,100,9,0.8121273517608643,0.6478484869003296,"{4: 2, 1: 4, 3: 14, 5: 2, 0: 31, 8: 6, 2: 16, 7: 4, 6: 21}",6.09
133000,95,10,0.8099833726882935,0.6254843473434448,"{1: 24, 5: 3, 2: 26, 0: 5, 4: 11, 7: 5, 9: 5, 8: 4, 3: 6, 6: 6}",6.29
143000,87,12,0.8203186988830566,0.6124361157417297,"{11: 2, 3: 2, 10: 6, 8: 1, 7: 1, 1: 5, 5: 22, 2: 8, 6: 7, 9: 5, 4: 7, 0: 21}",6.41
