checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,16,0.7905046343803406,0.03890065848827362,"{5: 9, 8: 16, 15: 1, 14: 1, 3: 6, 11: 4, 1: 4, 12: 35, 6: 3, 2: 7, 10: 1, 4: 2, 0: 4, 13: 5, 7: 1, 9: 1}",8.65
13000,14,5,0.7386683225631714,0.03625691309571266,"{0: 2, 2: 4, 1: 6, 3: 1, 4: 1}",8.08
23000,8,2,0.41342902183532715,0.26412588357925415,"{0: 7, 1: 1}",6.38
33000,13,2,0.6201663017272949,0.16106422245502472,"{0: 7, 1: 6}",6.28
43000,3,1,0.0,0.0,{0: 3},6.37
53000,3,1,1.1920928955078125e-07,1.1920928955078125e-07,{0: 3},6.28
63000,4,2,0.4477289915084839,0.0,"{1: 1, 0: 3}",6.38
73000,4,2,0.4719715118408203,0.0,"{1: 1, 0: 3}",6.47
83000,4,2,0.47793030738830566,1.1920928955078125e-07,"{1: 1, 0: 3}",6.56
93000,3,1,0.0,0.0,{0: 3},6.36
