checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,9,0.7274410724639893,0.5436582565307617,"{6: 1, 0: 7, 3: 7, 5: 1, 7: 67, 1: 8, 4: 5, 8: 3, 2: 1}",7.76
13000,75,8,0.7999992966651917,0.6090232729911804,"{3: 15, 5: 1, 1: 25, 0: 23, 7: 3, 2: 4, 4: 3, 6: 1}",9.02
23000,41,8,0.8067548274993896,0.5457057952880859,"{0: 3, 2: 8, 6: 3, 7: 1, 1: 10, 4: 13, 5: 1, 3: 2}",6.89
33000,55,9,0.8195478320121765,0.545516848564148,"{2: 13, 5: 4, 0: 8, 4: 22, 6: 3, 1: 2, 8: 1, 7: 1, 3: 1}",6.41
43000,68,9,0.8262011408805847,0.6327982544898987,"{4: 3, 1: 27, 2: 4, 7: 5, 3: 10, 5: 8, 8: 7, 0: 3, 6: 1}",6.51
53000,100,8,0.6929624080657959,0.5258461236953735,"{4: 1, 3: 71, 0: 9, 2: 4, 1: 8, 5: 3, 7: 1, 6: 3}",5.25
63000,100,6,0.6375265121459961,0.29694706201553345,"{2: 63, 4: 13, 3: 8, 1: 6, 0: 4, 5: 6}",6.50
73000,100,6,0.6217159628868103,0.33907854557037354,"{0: 68, 1: 4, 3: 15, 2: 5, 5: 5, 4: 3}",4.91
83000,76,7,0.7653613090515137,0.4566589295864105,"{1: 28, 4: 1, 0: 22, 5: 5, 6: 11, 2: 4, 3: 5}",6.43
93000,66,5,0.7803338766098022,0.5279273390769958,"{0: 20, 3: 27, 2: 4, 4: 6, 1: 9}",6.37
103000,50,6,0.797229528427124,0.5260694026947021,"{3: 18, 2: 12, 0: 11, 5: 2, 1: 5, 4: 2}",6.42
113000,28,6,0.8165515661239624,0.5638571381568909,"{5: 4, 0: 8, 2: 7, 4: 1, 3: 4, 1: 4}",6.42
123000,16,3,0.796737015247345,0.6059194803237915,"{2: 4, 1: 5, 0: 7}",6.40
133000,20,4,0.7729331851005554,0.6230560541152954,"{0: 10, 1: 7, 2: 2, 3: 1}",6.30
143000,17,3,0.7884973883628845,0.643352746963501,"{0: 10, 2: 1, 1: 6}",6.42
