checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,6,0.8017994165420532,0.6505254507064819,"{2: 3, 1: 50, 0: 13, 3: 28, 5: 4, 4: 2}",5.73
13000,100,9,0.8508180379867554,0.6598485112190247,"{6: 4, 3: 33, 0: 22, 2: 5, 4: 3, 1: 14, 8: 15, 7: 3, 5: 1}",5.75
23000,100,11,0.8429835438728333,0.6942605972290039,"{0: 44, 1: 32, 2: 3, 10: 2, 7: 1, 4: 5, 9: 4, 5: 1, 3: 2, 8: 1, 6: 5}",4.23
33000,100,7,0.8351743221282959,0.6963292360305786,"{1: 27, 0: 60, 3: 2, 2: 7, 6: 1, 5: 2, 4: 1}",4.15
43000,100,7,0.8278616070747375,0.6531092524528503,"{1: 60, 0: 23, 5: 4, 3: 2, 2: 3, 4: 7, 6: 1}",4.98
53000,100,6,0.8018468022346497,0.6653565168380737,"{0: 71, 1: 21, 4: 2, 3: 4, 5: 1, 2: 1}",4.50
63000,100,6,0.8256151080131531,0.6124919652938843,"{0: 15, 1: 25, 2: 54, 5: 3, 3: 2, 4: 1}",4.51
73000,100,3,0.8102474212646484,0.6865905523300171,"{1: 73, 0: 26, 2: 1}",7.16
83000,82,5,0.766474723815918,0.6274544596672058,"{1: 60, 0: 19, 2: 1, 4: 1, 3: 1}",6.05
93000,73,3,0.7359186410903931,0.6379709839820862,"{1: 60, 0: 11, 2: 2}",6.02
103000,61,3,0.725703775882721,0.6363617777824402,"{1: 8, 0: 51, 2: 2}",5.87
113000,56,3,0.6734555959701538,0.6204017996788025,"{2: 2, 0: 51, 1: 3}",5.90
123000,57,3,0.6685245037078857,0.6394206881523132,"{0: 54, 1: 2, 2: 1}",5.94
133000,53,2,0.6534367203712463,0.6327019929885864,"{0: 51, 1: 2}",5.95
143000,63,2,0.6679425239562988,0.6518228650093079,"{0: 61, 1: 2}",5.95
