checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,67,7,0.7852249145507812,0.6494101881980896,"{2: 17, 6: 32, 1: 9, 4: 1, 5: 2, 3: 1, 0: 5}",12.08
13000,100,8,0.7524046301841736,0.453711599111557,"{1: 43, 2: 27, 5: 1, 0: 14, 6: 7, 7: 1, 4: 5, 3: 2}",6.26
23000,66,8,0.8603451251983643,0.5190232396125793,"{6: 13, 2: 18, 0: 4, 3: 2, 7: 16, 5: 5, 4: 2, 1: 6}",6.40
33000,29,6,0.8440337777137756,0.4394056499004364,"{1: 10, 2: 3, 4: 4, 0: 8, 3: 1, 5: 3}",6.52
43000,57,8,0.8222237825393677,0.572616457939148,"{1: 31, 0: 6, 2: 9, 6: 1, 3: 4, 7: 1, 5: 4, 4: 1}",6.41
53000,28,8,0.8419899940490723,0.65472412109375,"{0: 6, 1: 14, 5: 1, 4: 3, 6: 1, 7: 1, 3: 1, 2: 1}",6.39
63000,11,7,0.8820882439613342,0.6034440994262695,"{1: 3, 2: 2, 6: 1, 4: 1, 3: 1, 0: 2, 5: 1}",6.41
73000,10,4,0.6431053876876831,0.21392464637756348,"{1: 6, 3: 1, 0: 2, 2: 1}",6.35
83000,12,3,0.6865344643592834,0.38610079884529114,"{1: 6, 0: 5, 2: 1}",6.29
93000,9,4,0.5812618732452393,0.18540483713150024,"{0: 6, 3: 1, 2: 1, 1: 1}",6.35
103000,9,3,0.5493519306182861,0.34305593371391296,"{0: 7, 1: 1, 2: 1}",6.27
113000,9,2,0.5455560684204102,0.4552149772644043,"{0: 8, 1: 1}",6.40
123000,8,2,0.47405990958213806,0.3484344780445099,"{0: 7, 1: 1}",6.52
133000,9,3,0.5390359163284302,0.3362951874732971,"{0: 7, 2: 1, 1: 1}",6.33
143000,7,2,0.48077043890953064,0.350697785615921,"{0: 6, 1: 1}",6.32
