checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,28,0.869869589805603,0.21408703923225403,"{19: 2, 6: 3, 7: 3, 24: 1, 3: 4, 17: 2, 15: 9, 11: 2, 5: 7, 23: 3, 27: 1, 9: 2, 20: 1, 18: 1, 13: 1, 1: 8, 26: 2, 12: 2, 2: 27, 0: 4, 16: 3, 21: 1, 4: 2, 25: 3, 8: 3, 22: 1, 10: 1, 14: 1}",9.50
13000,36,10,0.816386878490448,0.38175392150878906,"{2: 3, 4: 4, 0: 4, 9: 1, 5: 1, 8: 1, 6: 2, 1: 16, 7: 2, 3: 2}",7.80
23000,13,5,0.7796001434326172,0.4414916932582855,"{2: 2, 0: 6, 4: 1, 1: 3, 3: 1}",6.42
33000,15,6,0.7655879259109497,1.825392246246338e-07,"{1: 2, 2: 4, 4: 1, 3: 1, 5: 3, 0: 4}",6.28
43000,26,4,0.6197981834411621,0.38789209723472595,"{1: 2, 2: 4, 0: 19, 3: 1}",6.53
53000,11,4,0.7559332251548767,0.33981335163116455,"{1: 2, 2: 4, 0: 4, 3: 1}",6.31
63000,7,3,0.6560078263282776,0.09259148687124252,"{2: 4, 0: 2, 1: 1}",6.43
73000,5,2,0.3391110897064209,0.0,"{0: 4, 1: 1}",6.48
83000,4,1,0.0,0.0,{0: 4},6.40
93000,5,2,0.37622711062431335,0.0,"{0: 4, 1: 1}",6.25
103000,4,1,1.1920928955078125e-07,1.1920928955078125e-07,{0: 4},6.39
113000,4,1,1.7881393432617188e-07,1.7881393432617188e-07,{0: 4},6.35
123000,4,1,2.384185791015625e-07,2.384185791015625e-07,{0: 4},6.35
133000,4,1,0.0,0.0,{0: 4},6.30
143000,4,1,3.5762786865234375e-07,3.5762786865234375e-07,{0: 4},6.42
