checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,12,0.8410820960998535,0.6596879363059998,"{5: 25, 0: 12, 3: 5, 10: 2, 9: 1, 1: 23, 7: 2, 4: 14, 11: 1, 8: 11, 2: 3, 6: 1}",6.23
13000,100,13,0.8478940725326538,0.7022121548652649,"{4: 27, 5: 5, 2: 12, 1: 33, 6: 9, 11: 1, 3: 2, 7: 3, 0: 2, 12: 1, 9: 2, 8: 1, 10: 2}",2.90
23000,100,18,0.8872721195220947,0.6528005599975586,"{0: 12, 2: 11, 7: 2, 13: 2, 5: 7, 1: 2, 8: 12, 3: 9, 11: 2, 6: 6, 9: 7, 15: 2, 12: 2, 10: 2, 17: 5, 14: 13, 4: 3, 16: 1}",2.72
33000,100,21,0.8873226642608643,0.6359246969223022,"{1: 7, 5: 10, 2: 11, 7: 9, 13: 2, 3: 6, 6: 10, 8: 7, 14: 3, 0: 2, 9: 2, 4: 5, 18: 14, 12: 3, 15: 1, 11: 2, 10: 2, 16: 1, 19: 1, 20: 1, 17: 1}",2.44
43000,100,20,0.8773093223571777,0.6501745581626892,"{3: 5, 19: 7, 1: 16, 0: 11, 11: 1, 9: 5, 18: 10, 10: 5, 16: 4, 4: 5, 2: 6, 8: 4, 6: 10, 14: 1, 13: 1, 5: 3, 7: 2, 15: 2, 17: 1, 12: 1}",2.54
53000,100,9,0.8380046486854553,0.651857316493988,"{2: 9, 1: 5, 7: 14, 5: 24, 0: 8, 4: 29, 6: 5, 3: 5, 8: 1}",2.44
63000,100,10,0.7849369049072266,0.49988222122192383,"{2: 42, 1: 11, 4: 27, 3: 4, 5: 5, 8: 2, 6: 2, 7: 1, 0: 5, 9: 1}",2.40
73000,100,9,0.8016459941864014,0.5759869813919067,"{0: 46, 3: 30, 5: 1, 8: 4, 2: 3, 4: 5, 6: 1, 1: 7, 7: 3}",2.55
83000,100,7,0.7899202704429626,0.5865546464920044,"{0: 43, 2: 5, 4: 37, 1: 5, 3: 3, 5: 6, 6: 1}",2.72
93000,100,5,0.7220346927642822,0.47171688079833984,"{2: 50, 3: 37, 0: 6, 4: 3, 1: 4}",2.73
103000,100,7,0.7493254542350769,0.5221534967422485,"{1: 42, 0: 46, 2: 2, 5: 2, 6: 3, 4: 4, 3: 1}",2.57
113000,100,6,0.729482889175415,0.5203075408935547,"{0: 52, 2: 37, 4: 2, 1: 6, 5: 1, 3: 2}",2.82
123000,100,4,0.716224730014801,0.4823005497455597,"{2: 43, 0: 47, 3: 8, 1: 2}",3.01
133000,100,4,0.7362030744552612,0.5253623127937317,"{1: 52, 3: 6, 0: 6, 2: 36}",3.17
143000,100,4,0.7185116410255432,0.5378743410110474,"{1: 37, 2: 56, 0: 6, 3: 1}",3.02
