checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,4,0.7097377777099609,0.5895996689796448,"{2: 75, 0: 10, 1: 7, 3: 8}",8.74
13000,100,12,0.840295135974884,0.651329517364502,"{3: 6, 4: 51, 6: 7, 2: 5, 11: 2, 7: 15, 8: 4, 0: 3, 9: 1, 10: 2, 1: 2, 5: 2}",4.92
23000,100,12,0.825081467628479,0.5587813258171082,"{6: 2, 0: 12, 5: 3, 4: 34, 1: 4, 3: 32, 8: 4, 7: 3, 10: 1, 9: 2, 2: 2, 11: 1}",7.08
33000,61,9,0.8115282654762268,0.5045865178108215,"{7: 1, 3: 10, 6: 3, 2: 14, 1: 13, 0: 13, 5: 3, 4: 3, 8: 1}",7.03
43000,72,14,0.8352371454238892,0.41676217317581177,"{1: 14, 2: 7, 3: 5, 8: 13, 11: 4, 4: 6, 9: 1, 0: 6, 5: 3, 6: 6, 12: 2, 10: 1, 7: 1, 13: 3}",6.52
53000,25,8,0.8225818872451782,0.6717867851257324,"{2: 11, 5: 3, 1: 3, 0: 3, 7: 1, 4: 1, 3: 1, 6: 2}",6.26
63000,21,5,0.8177758455276489,0.6475616693496704,"{2: 7, 0: 5, 3: 2, 1: 5, 4: 2}",6.29
73000,17,5,0.805121123790741,0.6774540543556213,"{1: 7, 4: 2, 2: 2, 0: 5, 3: 1}",6.30
83000,13,6,0.8387031555175781,0.6589511632919312,"{1: 4, 4: 1, 3: 3, 5: 1, 2: 1, 0: 3}",6.36
93000,6,3,0.8003441095352173,0.7170752882957458,"{2: 2, 0: 3, 1: 1}",6.18
103000,5,4,0.8645356893539429,0.7161134481430054,"{2: 1, 0: 2, 3: 1, 1: 1}",6.32
113000,3,3,0.908581554889679,nan,"{1: 1, 2: 1, 0: 1}",6.23
123000,2,2,0.8854662775993347,nan,"{1: 1, 0: 1}",6.39
133000,2,2,0.8661785125732422,nan,"{1: 1, 0: 1}",6.38
