checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,7,0.8031741380691528,0.7188308835029602,"{6: 33, 1: 4, 4: 5, 5: 8, 0: 46, 3: 1, 2: 3}",8.79
13000,100,7,0.7578749656677246,0.6352762579917908,"{2: 60, 1: 5, 6: 2, 0: 17, 5: 5, 3: 10, 4: 1}",5.19
23000,100,2,0.7163864970207214,0.7132416367530823,"{0: 99, 1: 1}",4.63
33000,100,2,0.6956303715705872,0.6859222054481506,"{0: 96, 1: 4}",4.35
43000,100,1,0.6529264450073242,0.6529264450073242,{0: 100},5.23
53000,100,1,0.6593862175941467,0.6593862175941467,{0: 100},5.25
63000,100,2,0.6243314743041992,0.620440661907196,"{0: 99, 1: 1}",4.40
73000,97,2,0.6661596894264221,0.6633067727088928,"{0: 96, 1: 1}",6.99
83000,97,2,0.6622463464736938,0.6587893962860107,"{0: 96, 1: 1}",5.85
93000,75,1,0.6511155962944031,0.6511155962944031,{0: 75},5.97
103000,54,1,0.675822913646698,0.675822913646698,{0: 54},5.87
113000,31,1,0.6485673189163208,0.6485673189163208,{0: 31},5.98
123000,32,2,0.6509535908699036,0.6377356648445129,"{0: 31, 1: 1}",5.90
133000,24,2,0.6897433996200562,0.676082193851471,"{0: 23, 1: 1}",5.89
143000,22,2,0.7038904428482056,0.6908286213874817,"{0: 21, 1: 1}",5.91
