checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,68,6,0.8107339143753052,0.6359031796455383,"{1: 6, 3: 12, 2: 26, 0: 16, 5: 7, 4: 1}",12.36
13000,53,1,0.5662869215011597,0.5662869215011597,{0: 53},6.60
23000,53,1,0.4508388042449951,0.4508388042449951,{0: 53},6.50
33000,54,1,0.4976014494895935,0.4976014494895935,{0: 54},6.63
43000,56,1,0.5526587963104248,0.5526587963104248,{0: 56},6.45
53000,52,1,0.5892783403396606,0.5892783403396606,{0: 52},6.37
63000,55,1,0.6203176975250244,0.6203176975250244,{0: 55},6.54
73000,48,1,0.6205483078956604,0.6205483078956604,{0: 48},6.74
83000,50,1,0.6017717719078064,0.6017717719078064,{0: 50},6.40
93000,47,1,0.6231892704963684,0.6231892704963684,{0: 47},6.46
103000,48,1,0.6442431807518005,0.6442431807518005,{0: 48},6.77
113000,43,1,0.6501173973083496,0.6501173973083496,{0: 43},6.60
123000,43,1,0.6656972765922546,0.6656972765922546,{0: 43},6.85
133000,44,1,0.6773837804794312,0.6773837804794312,{0: 44},6.54
143000,42,1,0.6876973509788513,0.6876973509788513,{0: 42},6.39
