checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,10,0.8175829648971558,0.4701368808746338,"{0: 24, 2: 17, 7: 1, 4: 19, 6: 7, 3: 19, 5: 3, 9: 2, 1: 7, 8: 1}",7.82
13000,87,10,0.7761317491531372,0.5751325488090515,"{5: 2, 8: 12, 2: 31, 1: 29, 9: 2, 3: 2, 7: 1, 6: 2, 0: 3, 4: 3}",8.78
23000,100,3,0.7440876364707947,0.6849579215049744,"{0: 70, 1: 6, 2: 24}",4.84
33000,100,5,0.7522666454315186,0.6875725388526917,"{0: 37, 1: 58, 2: 3, 3: 1, 4: 1}",6.31
43000,84,3,0.7600802183151245,0.7264081835746765,"{0: 63, 2: 12, 1: 9}",6.49
53000,64,2,0.746759831905365,0.7293084859848022,"{0: 56, 1: 8}",6.44
63000,68,3,0.7273221611976624,0.6925783157348633,"{0: 57, 1: 7, 2: 4}",6.46
73000,54,2,0.6898994445800781,0.6851166486740112,"{0: 53, 1: 1}",6.36
83000,37,3,0.7345560193061829,0.6886422634124756,"{0: 29, 2: 4, 1: 4}",6.39
93000,23,4,0.7555579543113708,0.6507675647735596,"{2: 4, 1: 2, 3: 3, 0: 14}",6.34
103000,17,3,0.7398644685745239,0.681990921497345,"{2: 2, 0: 13, 1: 2}",6.35
113000,12,2,0.7012691497802734,0.6025333404541016,"{1: 3, 0: 9}",6.27
123000,9,2,0.679957389831543,0.573793888092041,"{1: 2, 0: 7}",6.33
133000,11,3,0.7350295782089233,0.5543525815010071,"{1: 2, 2: 2, 0: 7}",6.33
143000,10,3,0.7721710801124573,0.5770362615585327,"{1: 2, 0: 3, 2: 5}",6.38
