checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,24,0.893338680267334,0.3648732900619507,"{13: 9, 3: 2, 10: 5, 12: 8, 14: 14, 7: 2, 0: 16, 18: 1, 5: 2, 16: 1, 23: 1, 22: 1, 11: 6, 21: 1, 2: 2, 17: 14, 1: 2, 6: 3, 15: 1, 20: 1, 8: 4, 19: 1, 9: 1, 4: 2}",6.92
13000,48,7,0.6675277352333069,0.1001022607088089,"{2: 5, 1: 5, 0: 12, 6: 2, 4: 22, 3: 1, 5: 1}",9.02
23000,20,4,0.7443884611129761,0.3929441273212433,"{1: 7, 0: 8, 2: 3, 3: 2}",6.40
33000,33,6,0.700941264629364,0.2694559693336487,"{1: 2, 2: 11, 0: 2, 5: 1, 3: 13, 4: 4}",6.47
43000,29,5,0.6697512269020081,0.38642215728759766,"{1: 16, 0: 8, 2: 2, 4: 2, 3: 1}",6.41
53000,41,4,0.7284215688705444,0.6414345502853394,"{1: 4, 0: 34, 3: 2, 2: 1}",6.39
63000,43,3,0.6686087250709534,0.5734331607818604,"{0: 36, 2: 5, 1: 2}",6.44
73000,42,4,0.6799548864364624,0.5544561743736267,"{0: 33, 2: 4, 1: 3, 3: 2}",6.56
83000,58,3,0.6747967004776001,0.6185129284858704,"{0: 52, 2: 4, 1: 2}",7.28
93000,55,3,0.6544156670570374,0.5911751985549927,"{0: 49, 2: 4, 1: 2}",7.49
103000,52,2,0.6136893630027771,0.5900974273681641,"{0: 49, 1: 3}",6.44
113000,34,2,0.5343436002731323,0.514907956123352,"{0: 33, 1: 1}",6.30
123000,25,2,0.47428029775619507,0.2300276756286621,"{1: 18, 0: 7}",6.47
133000,22,3,0.588865339756012,0.3533710539340973,"{1: 1, 0: 14, 2: 7}",6.33
143000,24,2,0.5086153149604797,0.3101486563682556,"{0: 18, 1: 6}",6.34
