checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,10,0.8350920081138611,0.677517831325531,"{5: 1, 4: 19, 1: 14, 9: 4, 3: 8, 7: 1, 6: 3, 2: 3, 0: 38, 8: 9}",8.09
13000,85,23,0.869396448135376,0.6158470511436462,"{14: 3, 20: 2, 2: 6, 11: 1, 0: 4, 12: 2, 13: 3, 17: 2, 18: 1, 7: 4, 5: 4, 1: 3, 10: 17, 4: 11, 6: 6, 9: 2, 19: 2, 15: 2, 16: 2, 22: 2, 8: 2, 3: 3, 21: 1}",8.84
23000,45,9,0.8569902181625366,0.6955252289772034,"{8: 2, 2: 3, 5: 13, 3: 11, 7: 1, 4: 2, 6: 2, 1: 7, 0: 4}",6.59
33000,43,10,0.830591082572937,0.6248492002487183,"{6: 1, 0: 5, 1: 13, 5: 12, 2: 2, 4: 3, 9: 2, 3: 2, 7: 2, 8: 1}",6.81
43000,44,5,0.8401275873184204,0.6677668690681458,"{2: 9, 4: 7, 0: 15, 1: 11, 3: 2}",6.62
53000,51,6,0.8345157504081726,0.5925247669219971,"{2: 17, 4: 9, 0: 5, 5: 14, 1: 5, 3: 1}",6.52
63000,39,5,0.8258287310600281,0.638428807258606,"{4: 18, 3: 7, 2: 1, 1: 8, 0: 5}",6.52
73000,39,6,0.8060696721076965,0.6586152911186218,"{3: 1, 0: 18, 4: 6, 5: 2, 2: 8, 1: 4}",6.52
83000,40,3,0.7135576009750366,0.5334832668304443,"{0: 16, 2: 20, 1: 4}",6.70
93000,62,3,0.7290986776351929,0.5365692973136902,"{1: 12, 0: 22, 2: 28}",6.55
103000,45,5,0.7592310905456543,0.6224693059921265,"{0: 22, 4: 12, 1: 8, 3: 1, 2: 2}",6.48
113000,26,3,0.7438880205154419,0.6310807466506958,"{1: 15, 2: 8, 0: 3}",6.52
123000,20,3,0.7485117316246033,0.6485616564750671,"{1: 13, 2: 4, 0: 3}",6.67
133000,26,3,0.6552492380142212,0.5771522521972656,"{0: 21, 2: 4, 1: 1}",6.56
143000,11,3,0.7827664017677307,0.6856561899185181,"{0: 7, 2: 2, 1: 2}",6.61
