checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,9,0.8336629867553711,0.6779417395591736,"{3: 41, 4: 3, 0: 32, 2: 2, 1: 8, 5: 9, 8: 3, 6: 1, 7: 1}",6.81
13000,100,14,0.8492171764373779,0.597744882106781,"{9: 7, 5: 15, 3: 15, 12: 3, 6: 3, 11: 5, 1: 5, 4: 23, 10: 5, 8: 3, 0: 8, 7: 3, 2: 4, 13: 1}",3.27
23000,100,7,0.8025817275047302,0.6533013582229614,"{0: 38, 6: 6, 3: 1, 1: 32, 5: 1, 2: 21, 4: 1}",2.96
33000,100,11,0.837531566619873,0.7013595104217529,"{1: 9, 0: 40, 2: 8, 4: 9, 8: 17, 7: 5, 3: 2, 6: 2, 5: 3, 10: 1, 9: 4}",3.33
43000,100,9,0.8394970297813416,0.6944089531898499,"{4: 7, 3: 28, 5: 5, 7: 7, 8: 2, 0: 38, 1: 6, 2: 6, 6: 1}",3.12
53000,100,9,0.8314287662506104,0.6461609601974487,"{2: 5, 3: 6, 0: 20, 8: 4, 1: 49, 6: 1, 7: 9, 4: 4, 5: 2}",3.54
63000,100,8,0.8491067886352539,0.7110309600830078,"{2: 12, 0: 8, 5: 21, 4: 5, 3: 4, 1: 46, 6: 2, 7: 2}",3.76
73000,100,8,0.842832624912262,0.706773042678833,"{1: 16, 4: 5, 0: 38, 7: 5, 6: 2, 2: 4, 5: 2, 3: 28}",3.85
83000,100,5,0.792532205581665,0.6757646203041077,"{0: 16, 4: 19, 1: 7, 3: 57, 2: 1}",3.75
93000,100,6,0.786687970161438,0.7314214706420898,"{1: 11, 4: 2, 0: 74, 3: 2, 2: 10, 5: 1}",6.78
103000,94,4,0.7897992134094238,0.6754732131958008,"{0: 25, 2: 26, 1: 39, 3: 4}",7.85
113000,65,5,0.7816515564918518,0.6402108073234558,"{1: 10, 3: 2, 2: 11, 4: 33, 0: 9}",6.81
123000,61,5,0.7727460265159607,0.6796260476112366,"{4: 2, 2: 10, 0: 37, 1: 11, 3: 1}",6.75
133000,56,5,0.7851898670196533,0.6582422852516174,"{0: 11, 2: 11, 3: 2, 1: 30, 4: 2}",6.44
143000,48,4,0.7849354147911072,0.6455373167991638,"{0: 9, 2: 9, 3: 25, 1: 5}",6.56
