checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,11,0.7650336623191833,0.29596421122550964,"{0: 5, 6: 1, 3: 32, 10: 7, 2: 6, 4: 25, 5: 15, 1: 3, 9: 1, 7: 2, 8: 3}",9.66
13000,100,7,0.6410635709762573,0.4793411195278168,"{4: 76, 0: 6, 2: 3, 3: 6, 5: 5, 1: 3, 6: 1}",3.03
23000,100,7,0.5947861671447754,0.39746740460395813,"{6: 73, 0: 5, 4: 2, 3: 2, 2: 14, 1: 3, 5: 1}",3.34
33000,100,8,0.7341023683547974,0.509160578250885,"{5: 5, 7: 1, 6: 13, 0: 56, 1: 10, 2: 9, 4: 3, 3: 3}",4.84
43000,100,9,0.7946045398712158,0.49131113290786743,"{5: 7, 4: 11, 0: 15, 8: 31, 3: 15, 7: 10, 2: 3, 1: 5, 6: 3}",4.93
53000,100,10,0.8145902752876282,0.5445155501365662,"{1: 10, 0: 25, 2: 29, 8: 5, 7: 15, 3: 6, 4: 5, 5: 1, 6: 2, 9: 2}",6.25
63000,87,10,0.8130146265029907,0.4784628748893738,"{6: 7, 4: 7, 0: 16, 2: 27, 5: 11, 1: 9, 9: 5, 8: 2, 7: 1, 3: 2}",7.74
73000,76,7,0.8039107322692871,0.6182111501693726,"{6: 16, 0: 28, 1: 13, 3: 11, 5: 2, 2: 5, 4: 1}",6.64
83000,98,7,0.7871962189674377,0.5604262351989746,"{5: 30, 0: 31, 1: 16, 4: 14, 2: 4, 3: 2, 6: 1}",6.92
93000,58,5,0.7663640975952148,0.5717760324478149,"{4: 17, 1: 6, 2: 4, 0: 27, 3: 4}",6.37
103000,53,3,0.7511409521102905,0.6249215602874756,"{0: 31, 2: 5, 1: 17}",6.44
113000,33,2,0.7206704020500183,0.6503161191940308,"{0: 25, 1: 8}",6.42
123000,28,2,0.7091861367225647,0.6423860788345337,"{1: 21, 0: 7}",6.41
133000,20,2,0.7287018895149231,0.6615661382675171,"{0: 15, 1: 5}",6.38
143000,20,2,0.7343611717224121,0.6994648575782776,"{0: 17, 1: 3}",6.41
