checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,62,9,0.7960975170135498,0.555816113948822,"{0: 6, 1: 16, 6: 30, 2: 3, 8: 1, 4: 1, 7: 2, 3: 2, 5: 1}",11.11
13000,58,5,0.6056457161903381,0.3554643988609314,"{4: 41, 0: 12, 2: 2, 1: 2, 3: 1}",6.12
23000,64,6,0.6664583683013916,0.41067105531692505,"{1: 37, 5: 3, 4: 3, 0: 18, 3: 1, 2: 2}",5.91
33000,34,7,0.7064046859741211,0.5239162445068359,"{4: 2, 2: 2, 1: 3, 0: 23, 5: 2, 3: 1, 6: 1}",5.89
43000,19,4,0.6958656311035156,0.5681664347648621,"{0: 14, 3: 2, 1: 2, 2: 1}",7.04
53000,54,5,0.5963873863220215,0.48090383410453796,"{3: 3, 1: 45, 0: 3, 2: 2, 4: 1}",6.00
63000,28,4,0.713542640209198,0.4959503710269928,"{0: 17, 3: 3, 1: 4, 2: 4}",5.94
73000,34,5,0.7773260474205017,0.5902575254440308,"{2: 4, 0: 15, 1: 2, 3: 10, 4: 3}",7.16
83000,44,5,0.7924314141273499,0.6349244117736816,"{0: 19, 2: 11, 1: 7, 4: 6, 3: 1}",6.95
93000,11,4,0.7926473617553711,0.48339179158210754,"{3: 3, 0: 4, 1: 3, 2: 1}",6.06
103000,25,6,0.7975108623504639,0.37484923005104065,"{4: 2, 2: 4, 0: 6, 3: 2, 5: 6, 1: 5}",6.79
113000,17,4,0.7420300841331482,0.4493746757507324,"{3: 6, 0: 7, 2: 1, 1: 3}",5.94
123000,14,4,0.7870312333106995,0.44620659947395325,"{1: 4, 3: 4, 2: 2, 0: 4}",5.86
133000,10,4,0.7980390787124634,0.4880674481391907,"{0: 4, 1: 3, 3: 2, 2: 1}",5.98
143000,7,3,0.7399471998214722,0.41922810673713684,"{2: 3, 0: 3, 1: 1}",5.91
