checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,13,0.8032222390174866,0.6334646344184875,"{1: 15, 0: 42, 7: 4, 3: 2, 4: 20, 2: 2, 6: 1, 9: 6, 8: 3, 11: 1, 10: 2, 12: 1, 5: 1}",6.13
13000,48,4,0.6607106924057007,0.6317301988601685,"{0: 45, 2: 1, 3: 1, 1: 1}",9.50
23000,60,6,0.6882186532020569,0.6366214752197266,"{4: 52, 2: 2, 5: 1, 0: 2, 1: 2, 3: 1}",6.84
33000,82,4,0.7083678841590881,0.6978075504302979,"{0: 79, 3: 1, 2: 1, 1: 1}",6.97
43000,65,3,0.7153394818305969,0.700469434261322,"{0: 61, 2: 3, 1: 1}",6.81
53000,65,5,0.7365427613258362,0.7165391445159912,"{0: 60, 1: 2, 2: 1, 4: 1, 3: 1}",6.77
63000,77,6,0.7440631985664368,0.7154608964920044,"{0: 69, 1: 2, 4: 2, 2: 2, 3: 1, 5: 1}",6.37
73000,66,6,0.7590986490249634,0.7200988531112671,"{0: 56, 1: 5, 3: 2, 4: 1, 5: 1, 2: 1}",6.84
83000,63,5,0.7409377098083496,0.7072596549987793,"{0: 57, 3: 1, 4: 2, 2: 1, 1: 2}",6.35
93000,62,7,0.767918050289154,0.7185163497924805,"{0: 49, 1: 2, 6: 2, 2: 6, 4: 1, 5: 1, 3: 1}",6.40
103000,52,8,0.7920997142791748,0.7370385527610779,"{6: 1, 2: 40, 3: 2, 1: 3, 5: 2, 7: 1, 4: 1, 0: 2}",6.34
113000,38,6,0.8119984269142151,0.7518842220306396,"{0: 27, 5: 1, 3: 3, 1: 5, 2: 1, 4: 1}",6.32
123000,28,9,0.8274326324462891,0.7156271934509277,"{2: 4, 3: 5, 0: 2, 1: 10, 8: 2, 4: 1, 5: 1, 7: 1, 6: 2}",6.42
133000,26,8,0.8364989161491394,0.7100899815559387,"{2: 4, 0: 2, 1: 10, 4: 3, 3: 3, 5: 1, 6: 1, 7: 2}",6.33
143000,29,10,0.8527708053588867,0.7229481935501099,"{2: 11, 0: 5, 6: 2, 3: 2, 8: 1, 5: 2, 9: 1, 7: 1, 1: 2, 4: 2}",6.46
