checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,7,3,0.845583975315094,0.6420234441757202,"{0: 2, 1: 4, 2: 1}",11.99
13000,39,5,0.7670297026634216,0.7287553548812866,"{0: 31, 1: 4, 2: 1, 4: 2, 3: 1}",6.59
23000,53,1,0.7059226036071777,0.7059226036071777,{0: 53},6.86
33000,50,2,0.7604607939720154,0.7550894618034363,"{0: 49, 1: 1}",6.58
43000,24,2,0.7832179665565491,0.7144156098365784,"{1: 11, 0: 13}",6.38
53000,10,3,0.770748496055603,0.6718968152999878,"{2: 1, 1: 4, 0: 5}",6.67
63000,4,1,0.7272078394889832,0.7272078394889832,{0: 4},6.40
73000,7,3,0.7998289465904236,0.671146035194397,"{0: 3, 2: 2, 1: 2}",6.71
83000,12,2,0.6560485363006592,0.5648910999298096,"{0: 10, 1: 2}",6.44
93000,6,1,0.516281008720398,0.516281008720398,{0: 6},6.35
103000,8,2,0.6240823864936829,0.5256432294845581,"{0: 7, 1: 1}",6.43
113000,2,2,0.9020686149597168,nan,"{1: 1, 0: 1}",6.31
123000,4,2,0.6693971157073975,0.5018622279167175,"{0: 3, 1: 1}",6.79
133000,2,1,0.34943389892578125,0.34943389892578125,{0: 2},7.49
143000,1,1,nan,nan,{0: 1},6.27
