checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,4,0.6231982707977295,0.45295146107673645,"{0: 69, 2: 29, 3: 1, 1: 1}",6.27
13000,10,1,0.6160340309143066,0.6160340309143066,{0: 10},9.52
23000,34,1,0.5553014874458313,0.5553014874458313,{0: 34},6.47
33000,16,1,0.5079517364501953,0.5079517364501953,{0: 16},6.36
43000,6,1,0.45039400458335876,0.45039400458335876,{0: 6},6.35
53000,9,1,0.44658416509628296,0.44658416509628296,{0: 9},6.32
63000,3,1,0.6301448941230774,0.6301448941230774,{0: 3},6.37
73000,3,1,0.5890650153160095,0.5890650153160095,{0: 3},6.44
83000,4,1,0.46030738949775696,0.46030738949775696,{0: 4},6.38
93000,3,1,0.5886039137840271,0.5886039137840271,{0: 3},6.38
103000,2,1,0.7118027210235596,0.7118027210235596,{0: 2},6.41
113000,1,1,nan,nan,{0: 1},6.46
123000,1,1,nan,nan,{0: 1},6.27
133000,2,2,0.9720739722251892,nan,"{1: 1, 0: 1}",6.40
143000,2,2,0.969182550907135,nan,"{1: 1, 0: 1}",6.31
